PLANTA,TEMPORADA,DESCARG,TDC_POND,JUVX2,Munida_pond,ANO,MES,Fecha,%SP+P,%SP+P ANTERIOR,ORIGEN
SAMANCO,2021 - II,222,12.6,0,0,2021,11,25/11/2021,1,0.12,ambas
SAMANCO,2021 - II,609,13.3,0,0,2021,11,26/11/2021,0.27,1,ambas
SAMANCO,2021 - II,1108,12.9,0.054,0,2021,11,29/11/2021,0.14,,ambas
SAMANCO,2021 - II,994,10.3,0.04,0,2021,11,30/11/2021,0,0.14,ambas
SAMANCO,2021 - II,1102,12.3,0.031,0,2021,12,01/12/2021,0.26,0,ambas
SAMANCO,2021 - II,1206,15.1,0.011,0,2021,12,02/12/2021,0.16,0.26,ambas
SAMANCO,2021 - II,1015,12.5,0.012,0,2021,12,03/12/2021,0,0.16,ambas
SAMANCO,2021 - II,621,12.7,0,0,2021,12,04/12/2021,0.61,0,ambas
SAMANCO,2021 - II,1014,10,0,0,2021,12,05/12/2021,0.31,0.61,ambas
SAMANCO,2021 - II,774,27.2,0.01,0,2021,12,06/12/2021,0.94,0.31,ambas
SAMANCO,2022 - I,1014,20.3,0.309,0.003,2022,5,06/05/2022,0.28,,ambas
SAMANCO,2022 - I,507,21.4,0.289,0.15,2022,5,07/05/2022,0.42,0.28,ambas
SAMANCO,2022 - I,529,18.7,0.427,0.075,2022,5,12/05/2022,0,,ambas
SAMANCO,2022 - I,683,32.7,0.357,0.058,2022,5,13/05/2022,0.06,0,ambas
SAMANCO,2022 - I,1261,19.1,0.549,0.013,2022,5,14/05/2022,0.28,0.06,ambas
SAMANCO,2022 - I,1029,14.3,0.091,0.012,2022,5,15/05/2022,0,0.28,ambas
SAMANCO,2022 - I,1191,19.2,0.027,0,2022,5,16/05/2022,0.08,0,ambas
SAMANCO,2022 - I,907,14.1,0.37,0,2022,5,19/05/2022,0.2,,ambas
SAMANCO,2022 - I,383,24.2,0.393,0,2022,5,20/05/2022,0.41,0.2,ambas
SAMANCO,2022 - I,103,14.4,0,0.09,2022,5,23/05/2022,0,,ambas
SAMANCO,2022 - I,319,26,0,0.058,2022,5,24/05/2022,0.14,0,ambas
SAMANCO,2022 - I,1197,12,0.437,0,2022,5,26/05/2022,0.17,,ambas
SAMANCO,2022 - I,562,13.6,0.021,0.078,2022,5,27/05/2022,0.54,0.17,ambas
SAMANCO,2022 - I,1377,11.9,0.243,0.024,2022,5,28/05/2022,0.39,0.54,ambas
SAMANCO,2022 - I,1147,15.6,0.325,0.061,2022,5,29/05/2022,0.48,0.39,ambas
SAMANCO,2022 - I,813,13.2,0.118,0.147,2022,5,30/05/2022,0.48,0.48,ambas
SAMANCO,2022 - I,902,17.1,0.24,0.025,2022,5,31/05/2022,0,0.48,ambas
SAMANCO,2022 - I,828,13.6,0.287,0,2022,6,01/06/2022,0.23,0,ambas
SAMANCO,2022 - I,429,13,0.421,0,2022,6,02/06/2022,0.21,0.23,ambas
SAMANCO,2022 - I,1370,13.6,0.207,0.019,2022,6,03/06/2022,0.78,0.21,ambas
SAMANCO,2022 - I,1156,14.7,0.063,0.053,2022,6,04/06/2022,0.91,0.78,ambas
SAMANCO,2022 - I,748,15.8,0.131,0.038,2022,6,05/06/2022,0.64,0.91,ambas
SAMANCO,2022 - I,894,12.9,0.006,0.197,2022,6,06/06/2022,0.55,0.64,ambas
SAMANCO,2022 - I,1692,24.3,0.304,0,2022,6,08/06/2022,0.86,,ambas
SAMANCO,2022 - I,369,18.4,0,0,2022,6,09/06/2022,0.94,0.86,ambas
SAMANCO,2022 - I,309,10,0,0.013,2022,6,10/06/2022,1,0.94,ambas
SAMANCO,2022 - I,1309,10.7,0.119,0.156,2022,6,11/06/2022,0.87,1,ambas
SAMANCO,2022 - I,1313,14.5,0.26,0.075,2022,6,12/06/2022,0.82,0.87,ambas
SAMANCO,2022 - I,1184,16.4,0.35,0.084,2022,6,13/06/2022,0.93,0.82,ambas
SAMANCO,2022 - I,889,20.7,0.116,0.022,2022,6,14/06/2022,0.11,0.93,ambas
SAMANCO,2022 - I,1129,18.8,0.181,0,2022,6,15/06/2022,0.1,0.11,ambas
SAMANCO,2022 - I,342,9.7,0.03,0.088,2022,6,16/06/2022,1,0.1,ambas
SAMANCO,2022 - I,1160,16.4,0.214,0.033,2022,6,17/06/2022,0.39,1,ambas
SAMANCO,2022 - I,1225,17.1,0.625,0.022,2022,6,18/06/2022,0.06,0.39,ambas
SAMANCO,2022 - I,466,17.5,0.129,0.019,2022,6,19/06/2022,0.35,0.06,ambas
SAMANCO,2022 - I,592,19.9,0.427,0,2022,6,20/06/2022,0.91,0.35,ambas
SAMANCO,2022 - I,1182,20.2,0.11,0,2022,6,21/06/2022,0.36,0.91,ambas
SAMANCO,2022 - I,202,12.5,0,0,2022,6,25/06/2022,1,,ambas
SAMANCO,2022 - I,206,10.2,0.669,0,2022,7,02/07/2022,0.22,,ambas
SAMANCO,2022 - I,810,23.1,0.103,0.053,2022,7,05/07/2022,0.76,,ambas
SAMANCO,2022 - I,746,12.9,0.067,0.128,2022,7,06/07/2022,0.95,0.76,ambas
SAMANCO,2022 - I,753,12.1,0.046,0.113,2022,7,07/07/2022,0.93,0.95,ambas
SAMANCO,2022 - I,1018,18.4,0.093,0.025,2022,7,08/07/2022,0.82,0.93,ambas
SAMANCO,2022 - I,1134,14.9,0.128,0.028,2022,7,09/07/2022,0.6,0.82,ambas
SAMANCO,2022 - I,1044,26.5,0.136,0.014,2022,7,10/07/2022,0.7,0.6,ambas
SAMANCO,2022 - I,355,8.2,0.427,0.096,2022,7,11/07/2022,0.92,0.7,ambas
SAMANCO,2022 - I,323,6,0.642,0.202,2022,7,15/07/2022,0,,ambas
SAMANCO,2022 - II,898,11.6,0.303,0.043,2022,11,23/11/2022,0.96,,ambas
SAMANCO,2022 - II,894,10.5,0.262,0.01,2022,11,24/11/2022,0.78,0.96,ambas
SAMANCO,2022 - II,827,6.5,0.076,0,2022,11,25/11/2022,1,0.78,ambas
SAMANCO,2022 - II,852,18.6,0.06,0.02,2022,11,26/11/2022,0.82,1,ambas
SAMANCO,2022 - II,1095,10.6,0.044,0.012,2022,11,27/11/2022,0.62,0.82,ambas
SAMANCO,2022 - II,1157,12,0.205,0,2022,11,28/11/2022,0.09,0.62,ambas
SAMANCO,2022 - II,362,10.8,0.129,0.157,2022,11,29/11/2022,0.65,0.09,ambas
SAMANCO,2022 - II,189,15.2,0.037,0,2022,11,30/11/2022,0.8,0.65,ambas
SAMANCO,2022 - II,997,17.1,0.199,0,2022,12,01/12/2022,0.43,0.8,ambas
SAMANCO,2022 - II,207,19.3,0.151,0,2022,12,02/12/2022,0,0.43,ambas
SAMANCO,2022 - II,1347,18.1,0.009,0.004,2022,12,04/12/2022,0.87,,ambas
SAMANCO,2022 - II,1027,17.4,0.003,0.012,2022,12,06/12/2022,0.11,,ambas
SAMANCO,2022 - II,1152,11.6,0.206,0.179,2022,12,08/12/2022,0.59,,ambas
SAMANCO,2022 - II,788,13.1,0.173,0.015,2022,12,09/12/2022,0.75,0.59,ambas
SAMANCO,2022 - II,498,11,0.248,0.158,2022,12,10/12/2022,0.98,0.75,ambas
SAMANCO,2022 - II,1116,34.1,0.406,0.018,2022,12,11/12/2022,0.64,0.98,ambas
SAMANCO,2022 - II,934,28.7,0.21,0.01,2022,12,12/12/2022,0.24,0.64,ambas
SAMANCO,2022 - II,108,5.6,0.133,0.034,2022,12,13/12/2022,0.85,0.24,ambas
SAMANCO,2022 - II,977,25.6,0.209,0,2022,12,14/12/2022,0.42,0.85,ambas
SAMANCO,2022 - II,1354,22.9,0.147,0,2022,12,15/12/2022,0.43,0.42,ambas
SAMANCO,2022 - II,599,12.9,0.037,0,2022,12,17/12/2022,0.33,,ambas
SAMANCO,2022 - II,655,14.1,0.016,0,2022,12,18/12/2022,0.32,0.33,ambas
SAMANCO,2022 - II,346,12.4,0.007,0,2022,12,19/12/2022,0.43,0.32,ambas
SAMANCO,2022 - II,776,11,0.24,0.008,2022,12,20/12/2022,0.44,0.43,ambas
SAMANCO,2022 - II,249,14.9,0.538,0.001,2022,12,21/12/2022,0,0.44,ambas
SAMANCO,2022 - II,287,9,0.173,0.161,2022,12,27/12/2022,1,,ambas
SAMANCO,2022 - II,212,12.8,0.218,0,2023,1,01/01/2023,1,,ambas
SAMANCO,2022 - II,41,10.4,0.472,0,2023,1,07/01/2023,0,,ambas
SAMANCO,2022 - II,123,41.9,0.107,0,2023,1,13/01/2023,0.37,,ambas
SAMANCO,2023 - II,331,10.4,0.308,0,2023,10,25/10/2023,0.34,,ambas
SAMANCO,2023 - II,316,11.8,0.109,0,2023,10,28/10/2023,0.69,,ambas
SAMANCO,2023 - II,109,12.3,0.077,0,2023,10,29/10/2023,0.02,0.69,ambas
SAMANCO,2023 - II,291,21.8,0.688,0,2023,10,31/10/2023,0.46,,ambas
SAMANCO,2023 - II,408,21.5,0.805,0,2023,11,01/11/2023,0.84,0.46,ambas
SAMANCO,2023 - II,867,23.5,0.418,0,2023,11,03/11/2023,0.53,,ambas
SAMANCO,2023 - II,609,22.8,0.336,0,2023,11,06/11/2023,0.23,,ambas
SAMANCO,2023 - II,312,17.6,0.37,0,2023,11,11/11/2023,0,,ambas
SAMANCO,2023 - II,1138,14.3,0.415,0,2023,11,13/11/2023,0.61,,ambas
SAMANCO,2023 - II,593,22,0.277,0,2023,11,14/11/2023,0.23,0.61,ambas
SAMANCO,2023 - II,55,10,0.033,0,2023,11,16/11/2023,0,,ambas
SAMANCO,2024 - I,1110,16.7,0.321,0,2024,4,16/04/2024,0,,ambas
SAMANCO,2024 - I,1074,15.2,0.475,0,2024,4,17/04/2024,0,0,ambas
SAMANCO,2024 - I,494,18.1,0.35,0.004,2024,4,18/04/2024,0,0,ambas
SAMANCO,2024 - I,846,20.5,0.239,0,2024,4,19/04/2024,0.16,0,ambas
SAMANCO,2024 - I,1132,16,0.315,0,2024,4,21/04/2024,0.1,,ambas
SAMANCO,2024 - I,699,15.3,0.354,0,2024,4,22/04/2024,0.41,0.1,ambas
SAMANCO,2024 - I,1156,19.9,0.358,0,2024,4,23/04/2024,0.22,0.41,ambas
SAMANCO,2024 - I,987,17.5,0.699,0,2024,4,24/04/2024,0,0.22,ambas
SAMANCO,2024 - I,1013,14.6,0.496,0,2024,4,25/04/2024,0,0,ambas
SAMANCO,2024 - I,702,19.8,0.884,0,2024,4,26/04/2024,0,0,ambas
SAMANCO,2024 - I,542,26.4,0.551,0.006,2024,4,28/04/2024,0.05,,ambas
SAMANCO,2024 - I,685,12.4,0.764,0.006,2024,4,29/04/2024,0.06,0.05,ambas
SAMANCO,2024 - I,1062,14.3,0.245,0,2024,5,01/05/2024,0.34,,ambas
SAMANCO,2024 - I,497,15.1,0.33,0,2024,5,02/05/2024,0.24,0.34,ambas
SAMANCO,2024 - I,229,14.4,0.315,0,2024,5,03/05/2024,0,0.24,ambas
SAMANCO,2024 - I,517,30.7,0.666,0,2024,5,04/05/2024,0.35,0,ambas
SAMANCO,2024 - I,895,21.4,0.177,0.002,2024,5,07/05/2024,0.2,,ambas
SAMANCO,2024 - I,1264,25.4,0.326,0,2024,5,08/05/2024,0.17,0.2,ambas
SAMANCO,2024 - I,784,26,0.387,0.014,2024,5,10/05/2024,0.28,,ambas
SAMANCO,2024 - I,1091,21.1,0.162,0,2024,5,11/05/2024,0.5,0.28,ambas
SAMANCO,2024 - I,282,28.3,0.472,0.023,2024,5,12/05/2024,1,0.5,ambas
SAMANCO,2024 - I,415,20,0.038,0,2024,5,14/05/2024,0.55,,ambas
SAMANCO,2024 - I,1055,13.4,0.109,0,2024,5,15/05/2024,0.92,0.55,ambas
SAMANCO,2024 - I,924,16.2,0.054,0,2024,5,16/05/2024,0.5,0.92,ambas
SAMANCO,2024 - I,739,7.8,0.171,0,2024,5,17/05/2024,0,0.5,ambas
SAMANCO,2024 - I,849,9.9,0.042,0,2024,5,19/05/2024,0.75,,ambas
SAMANCO,2024 - I,1552,18,0.129,0,2024,5,20/05/2024,0.11,0.75,ambas
SAMANCO,2024 - I,1010,11.5,0.085,0,2024,5,22/05/2024,0.31,,ambas
SAMANCO,2024 - I,1111,13.2,0.032,0,2024,5,23/05/2024,0.54,0.31,ambas
SAMANCO,2024 - I,1033,19.4,0.136,0,2024,5,24/05/2024,0.25,0.54,ambas
SAMANCO,2024 - I,1209,23.5,0.1,0,2024,5,26/05/2024,0.41,,ambas
SAMANCO,2024 - I,1200,29.1,0.002,0,2024,5,27/05/2024,0.14,0.41,ambas
SAMANCO,2024 - I,638,12.7,0.211,0,2024,5,28/05/2024,0.73,0.14,ambas
SAMANCO,2024 - I,727,19.1,0.042,0,2024,5,29/05/2024,0.32,0.73,ambas
