PLANTA,TEMPORADA,F. BATCH,%SP+P,ANO,MES,%SP+P ANTERIOR
SUPE,2024 - I,2024-05-07,0.27,2024,5,0.0
SUPE,2024 - I,2024-05-08,0.52,2024,5,0.27
SUPE,2024 - I,2024-05-09,0.0,2024,5,0.52
SUPE,2024 - I,2024-05-10,0.39,2024,5,0.0
SUPE,2024 - I,2024-05-11,0.62,2024,5,0.39
SUPE,2024 - I,2024-05-12,0.0,2024,5,0.62
SUPE,2024 - I,2024-05-14,0.73,2024,5,
SUPE,2024 - I,2024-05-15,0.94,2024,5,0.73
SUPE,2024 - I,2024-05-19,0.99,2024,5,
SUPE,2024 - I,2024-05-20,0.59,2024,5,0.99
SUPE,2024 - I,2024-05-21,0.37,2024,5,0.59
SUPE,2024 - I,2024-05-22,0.84,2024,5,0.37
SUPE,2024 - I,2024-05-23,0.41,2024,5,0.84
SUPE,2024 - I,2024-05-24,0.96,2024,5,0.41
SUPE,2024 - I,2024-05-25,0.64,2024,5,0.96
SUPE,2024 - I,2024-05-26,0.18,2024,5,0.64
SUPE,2024 - I,2024-05-27,0.0,2024,5,0.18
SUPE,2024 - I,2024-05-28,0.81,2024,5,0.0
SUPE,2024 - I,2024-05-29,1.0,2024,5,0.81
SUPE,2024 - I,2024-05-30,0.95,2024,5,1.0
SUPE,2024 - I,2024-05-31,0.22,2024,5,0.95
SUPE,2024 - I,2024-06-04,0.73,2024,6,
SUPE,2024 - II,2024-11-01,1.0,2024,11,
SUPE,2024 - II,2024-11-02,1.0,2024,11,1.0
SUPE,2024 - II,2024-11-03,1.0,2024,11,1.0
SUPE,2024 - II,2024-11-04,1.0,2024,11,1.0
SUPE,2024 - II,2024-11-05,0.86,2024,11,1.0
SUPE,2024 - II,2024-11-08,0.98,2024,11,
SUPE,2024 - II,2024-11-10,0.63,2024,11,
SUPE,2024 - II,2024-11-11,0.71,2024,11,0.63
SUPE,2024 - II,2024-11-12,0.65,2024,11,0.71
SUPE,2024 - II,2024-11-13,0.77,2024,11,0.65
SUPE,2024 - II,2024-11-14,0.33,2024,11,0.77
SUPE,2024 - II,2024-11-15,0.48,2024,11,0.33
SUPE,2024 - II,2024-11-16,0.0,2024,11,0.48
SUPE,2024 - II,2024-11-17,0.0,2024,11,0.0
SUPE,2024 - II,2024-11-23,0.66,2024,11,
SUPE,2024 - II,2024-11-24,0.96,2024,11,0.66
SUPE,2024 - II,2024-12-09,0.32,2024,12,
SUPE,2024 - II,2024-12-13,0.44,2024,12,
SUPE,2024 - II,2024-12-15,0.64,2024,12,
SUPE,2024 - II,2024-12-17,1.0,2024,12,
SUPE,2024 - II,2024-12-18,1.0,2024,12,1.0
SUPE,2024 - II,2024-12-23,0.89,2024,12,
SUPE,2024 - II,2024-12-27,0.73,2024,12,
SUPE,2024 - II,2024-12-30,0.59,2024,12,
SUPE,2024 - II,2024-12-31,0.11,2024,12,0.59
SUPE,2024 - II,2025-01-05,1.0,2025,1,
SUPE,2024 - II,2025-01-06,0.47,2025,1,1.0
SUPE,2024 - II,2025-01-07,0.69,2025,1,0.47
SUPE,2024 - II,2025-01-08,0.8,2025,1,0.69
SUPE,2024 - II,2025-01-09,1.0,2025,1,0.8
SUPE,2024 - II,2025-01-10,0.56,2025,1,1.0
SUPE,2024 - II,2025-01-11,1.0,2025,1,0.56
SUPE,2024 - II,2025-01-12,0.7,2025,1,1.0
SUPE,2024 - II,2025-01-13,0.51,2025,1,0.7
SUPE,2024 - II,2025-01-14,0.0,2025,1,0.51
SUPE,2024 - II,2025-01-15,0.0,2025,1,0.0
SUPE,2024 - II,2025-01-16,0.55,2025,1,0.0
SUPE,2024 - II,2025-01-17,0.73,2025,1,0.55
SUPE,2025 - I,2025-04-22,0.21,2025,4,
SUPE,2025 - I,2025-04-23,0.31,2025,4,0.21
SUPE,2025 - I,2025-04-24,0.49,2025,4,0.31
SUPE,2025 - I,2025-04-25,0.0,2025,4,0.49
SUPE,2025 - I,2025-04-26,0.0,2025,4,0.0
SUPE,2025 - I,2025-04-27,0.71,2025,4,0.0
SUPE,2025 - I,2025-04-28,0.0,2025,4,0.71
SUPE,2025 - I,2025-04-29,0.12,2025,4,0.0
SUPE,2025 - I,2025-04-30,0.35,2025,4,0.12
SUPE,2025 - I,2025-05-01,0.0,2025,5,0.35
SUPE,2025 - I,2025-05-02,0.23,2025,5,0.0
SUPE,2025 - I,2025-05-03,0.0,2025,5,0.23
SUPE,2025 - I,2025-05-04,0.0,2025,5,0.0
SUPE,2025 - I,2025-05-05,0.09,2025,5,0.0
SUPE,2025 - I,2025-05-06,0.43,2025,5,0.09
SUPE,2025 - I,2025-05-07,0.32,2025,5,0.43
SUPE,2025 - I,2025-05-09,0.29,2025,5,
SUPE,2025 - I,2025-05-10,0.33,2025,5,0.29
SUPE,2025 - I,2025-05-11,0.62,2025,5,0.33
SUPE,2025 - I,2025-05-12,0.48,2025,5,0.62
SUPE,2025 - I,2025-05-13,0.37,2025,5,0.48
SUPE,2025 - I,2025-05-14,0.38,2025,5,0.37
SUPE,2025 - I,2025-05-15,0.01,2025,5,0.38
SUPE,2025 - I,2025-05-16,0.7,2025,5,0.01
SUPE,2025 - I,2025-05-17,0.47,2025,5,0.7
SUPE,2025 - I,2025-05-18,0.47,2025,5,0.47
SUPE,2025 - I,2025-05-19,0.27,2025,5,0.47
SUPE,2025 - I,2025-05-20,0.0,2025,5,0.27
SUPE,2025 - I,2025-05-21,0.16,2025,5,0.0
SUPE,2025 - I,2025-05-22,0.93,2025,5,0.16
SUPE,2025 - I,2025-05-23,0.15,2025,5,0.93
SUPE,2025 - I,2025-05-27,0.0,2025,5,
SUPE,2025 - I,2025-05-28,0.0,2025,5,0.0
SUPE,2025 - I,2025-06-03,0.0,2025,6,
SUPE,2025 - I,2025-06-04,0.0,2025,6,0.0
SUPE,2025 - I,2025-06-05,0.13,2025,6,0.0
SUPE,2025 - I,2025-06-09,0.0,2025,6,
SUPE,2025 - I,2025-06-10,0.0,2025,6,0.0
SUPE,2025 - I,2025-06-16,0.0,2025,6,
SUPE,2025 - I,2025-06-17,0.92,2025,6,0.0
SUPE,2025 - I,2025-06-18,0.89,2025,6,0.92
SUPE,2025 - I,2025-06-19,0.69,2025,6,0.89
SUPE,2025 - I,2025-07-10,0.0,2025,7,
SUPE,2025 - II,2025-11-14,1.0,2025,11,
SUPE,2026 - I,2026-04-10,1.0,2026,4,
SUPE,2026 - I,2026-04-11,1.0,2026,4,1.0
SUPE,2026 - I,2026-04-12,0.29,2026,4,1.0
SUPE,2026 - I,2026-04-13,0.0,2026,4,0.29
SUPE,2026 - I,2026-04-21,0.02,2026,4,
SUPE,2026 - I,2026-04-22,0.37,2026,4,0.02
SUPE,2026 - I,2026-04-23,0.08,2026,4,0.37
SUPE,2026 - I,2026-04-24,0.0,2026,4,0.08
VEGUETA,2021 - I,2021-04-30,0.57,2021,4,
VEGUETA,2021 - I,2021-05-01,0.71,2021,5,0.57
VEGUETA,2021 - I,2021-05-02,0.64,2021,5,0.71
VEGUETA,2021 - I,2021-05-03,0.82,2021,5,0.64
VEGUETA,2021 - I,2021-05-04,0.55,2021,5,0.82
VEGUETA,2021 - I,2021-05-05,0.53,2021,5,0.55
VEGUETA,2021 - I,2021-05-06,0.74,2021,5,0.53
VEGUETA,2021 - I,2021-05-07,0.63,2021,5,0.74
VEGUETA,2021 - I,2021-05-08,0.54,2021,5,0.63
VEGUETA,2021 - I,2021-05-09,0.36,2021,5,0.54
VEGUETA,2021 - I,2021-05-10,0.34,2021,5,0.36
VEGUETA,2021 - I,2021-05-11,0.68,2021,5,0.34
VEGUETA,2021 - I,2021-05-12,0.66,2021,5,0.68
VEGUETA,2021 - I,2021-05-13,0.86,2021,5,0.66
VEGUETA,2021 - I,2021-05-14,0.69,2021,5,0.86
VEGUETA,2021 - I,2021-05-15,0.92,2021,5,0.69
VEGUETA,2021 - I,2021-05-16,0.78,2021,5,0.92
VEGUETA,2021 - I,2021-05-18,0.57,2021,5,
VEGUETA,2021 - I,2021-05-22,1.0,2021,5,
VEGUETA,2021 - I,2021-05-23,0.9,2021,5,1.0
VEGUETA,2021 - I,2021-05-24,0.66,2021,5,0.9
VEGUETA,2021 - I,2021-05-28,0.99,2021,5,
VEGUETA,2021 - I,2021-05-29,1.0,2021,5,0.99
VEGUETA,2021 - I,2021-05-30,0.83,2021,5,1.0
VEGUETA,2021 - I,2021-06-03,0.39,2021,6,
VEGUETA,2021 - I,2021-06-04,0.6,2021,6,0.39
VEGUETA,2021 - I,2021-06-05,1.0,2021,6,0.6
VEGUETA,2021 - I,2021-06-06,0.68,2021,6,1.0
VEGUETA,2021 - I,2021-06-07,1.0,2021,6,0.68
VEGUETA,2021 - I,2021-06-09,1.0,2021,6,
VEGUETA,2021 - I,2021-06-10,1.0,2021,6,1.0
VEGUETA,2021 - I,2021-06-16,1.0,2021,6,
VEGUETA,2021 - I,2021-06-17,0.91,2021,6,1.0
VEGUETA,2021 - I,2021-06-18,0.31,2021,6,0.91
VEGUETA,2021 - I,2021-06-23,0.45,2021,6,
VEGUETA,2021 - I,2021-07-03,0.35,2021,7,
VEGUETA,2021 - I,2021-07-05,0.87,2021,7,
VEGUETA,2021 - II,2021-11-15,0.0,2021,11,
VEGUETA,2021 - II,2021-11-17,0.76,2021,11,
VEGUETA,2021 - II,2021-11-18,1.0,2021,11,0.76
VEGUETA,2021 - II,2021-11-19,0.51,2021,11,1.0
VEGUETA,2021 - II,2021-11-20,0.71,2021,11,0.51
VEGUETA,2021 - II,2021-11-21,0.97,2021,11,0.71
VEGUETA,2021 - II,2021-11-22,0.83,2021,11,0.97
VEGUETA,2021 - II,2021-11-23,0.38,2021,11,0.83
VEGUETA,2021 - II,2021-11-24,0.78,2021,11,0.38
VEGUETA,2021 - II,2021-11-25,0.84,2021,11,0.78
VEGUETA,2021 - II,2021-11-26,0.2,2021,11,0.84
VEGUETA,2021 - II,2021-11-27,0.6,2021,11,0.2
VEGUETA,2021 - II,2021-11-28,0.52,2021,11,0.6
VEGUETA,2021 - II,2021-11-29,0.42,2021,11,0.52
VEGUETA,2021 - II,2021-11-30,0.0,2021,11,0.42
VEGUETA,2021 - II,2021-12-01,0.23,2021,12,0.0
VEGUETA,2021 - II,2021-12-02,0.28,2021,12,0.23
VEGUETA,2021 - II,2021-12-03,0.22,2021,12,0.28
VEGUETA,2021 - II,2021-12-04,0.79,2021,12,0.22
VEGUETA,2021 - II,2021-12-05,1.0,2021,12,0.79
VEGUETA,2021 - II,2021-12-06,0.7,2021,12,1.0
VEGUETA,2021 - II,2021-12-07,0.84,2021,12,0.7
VEGUETA,2021 - II,2021-12-08,0.91,2021,12,0.84
VEGUETA,2021 - II,2021-12-09,1.0,2021,12,0.91
VEGUETA,2021 - II,2021-12-10,0.8,2021,12,1.0
VEGUETA,2021 - II,2021-12-11,1.0,2021,12,0.8
VEGUETA,2021 - II,2021-12-12,1.0,2021,12,1.0
VEGUETA,2021 - II,2021-12-13,1.0,2021,12,1.0
VEGUETA,2021 - II,2021-12-14,0.82,2021,12,1.0
VEGUETA,2021 - II,2021-12-15,0.83,2021,12,0.82
VEGUETA,2021 - II,2021-12-16,0.33,2021,12,0.83
VEGUETA,2021 - II,2021-12-17,0.72,2021,12,0.33
VEGUETA,2021 - II,2021-12-18,0.53,2021,12,0.72
VEGUETA,2021 - II,2021-12-19,0.71,2021,12,0.53
VEGUETA,2021 - II,2021-12-20,0.72,2021,12,0.71
VEGUETA,2022 - I,2022-05-04,0.06,2022,5,
VEGUETA,2022 - I,2022-05-05,0.18,2022,5,0.06
VEGUETA,2022 - I,2022-05-06,0.0,2022,5,0.18
VEGUETA,2022 - I,2022-05-07,0.0,2022,5,0.0
VEGUETA,2022 - I,2022-05-08,0.24,2022,5,0.0
VEGUETA,2022 - I,2022-05-10,0.91,2022,5,
VEGUETA,2022 - I,2022-05-11,0.52,2022,5,0.91
VEGUETA,2022 - I,2022-05-12,0.0,2022,5,0.52
VEGUETA,2022 - I,2022-05-13,0.12,2022,5,0.0
VEGUETA,2022 - I,2022-05-14,0.0,2022,5,0.12
VEGUETA,2022 - I,2022-05-16,0.46,2022,5,
VEGUETA,2022 - I,2022-05-18,0.21,2022,5,
VEGUETA,2022 - I,2022-05-19,0.17,2022,5,0.21
VEGUETA,2022 - I,2022-05-21,0.08,2022,5,
VEGUETA,2022 - I,2022-05-22,0.2,2022,5,0.08
VEGUETA,2022 - I,2022-05-23,0.0,2022,5,0.2
VEGUETA,2022 - I,2022-05-24,0.87,2022,5,0.0
VEGUETA,2022 - I,2022-05-26,0.5,2022,5,
VEGUETA,2022 - I,2022-05-28,0.6,2022,5,
VEGUETA,2022 - I,2022-05-29,0.63,2022,5,0.6
VEGUETA,2022 - I,2022-05-30,0.94,2022,5,0.63
VEGUETA,2022 - I,2022-05-31,0.58,2022,5,0.94
VEGUETA,2022 - I,2022-06-01,0.69,2022,6,0.58
VEGUETA,2022 - I,2022-06-02,0.67,2022,6,0.69
VEGUETA,2022 - I,2022-06-03,0.65,2022,6,0.67
VEGUETA,2022 - I,2022-06-10,1.0,2022,6,
VEGUETA,2022 - I,2022-06-11,0.85,2022,6,1.0
VEGUETA,2022 - I,2022-06-12,0.78,2022,6,0.85
VEGUETA,2022 - I,2022-06-13,0.87,2022,6,0.78
VEGUETA,2022 - I,2022-06-15,0.93,2022,6,
VEGUETA,2022 - I,2022-06-16,0.47,2022,6,0.93
VEGUETA,2022 - I,2022-06-18,0.73,2022,6,
VEGUETA,2022 - I,2022-06-19,0.15,2022,6,0.73
VEGUETA,2022 - I,2022-06-20,0.74,2022,6,0.15
VEGUETA,2022 - I,2022-06-21,0.37,2022,6,0.74
VEGUETA,2022 - I,2022-06-22,0.76,2022,6,0.37
VEGUETA,2022 - I,2022-07-02,0.6,2022,7,
VEGUETA,2022 - I,2022-07-03,0.94,2022,7,0.6
VEGUETA,2022 - I,2022-07-05,0.77,2022,7,
VEGUETA,2022 - I,2022-07-06,0.93,2022,7,0.77
VEGUETA,2022 - I,2022-07-07,0.43,2022,7,0.93
VEGUETA,2022 - I,2022-07-11,0.25,2022,7,
VEGUETA,2022 - I,2022-07-12,0.0,2022,7,0.25
VEGUETA,2022 - I,2022-07-13,0.19,2022,7,0.0
VEGUETA,2022 - I,2022-07-14,0.68,2022,7,0.19
VEGUETA,2022 - I,2022-07-23,0.24,2022,7,
VEGUETA,2022 - II,2022-11-23,1.0,2022,11,
VEGUETA,2022 - II,2022-11-24,1.0,2022,11,1.0
VEGUETA,2022 - II,2022-11-27,0.43,2022,11,
VEGUETA,2022 - II,2022-11-28,0.85,2022,11,0.43
VEGUETA,2022 - II,2022-11-30,0.98,2022,11,
VEGUETA,2022 - II,2022-12-01,0.88,2022,12,0.98
VEGUETA,2022 - II,2022-12-02,0.73,2022,12,0.88
VEGUETA,2022 - II,2022-12-04,0.48,2022,12,
VEGUETA,2022 - II,2022-12-07,0.38,2022,12,
VEGUETA,2022 - II,2022-12-08,0.0,2022,12,0.38
VEGUETA,2022 - II,2022-12-09,0.42,2022,12,0.0
VEGUETA,2022 - II,2022-12-10,1.0,2022,12,0.42
VEGUETA,2022 - II,2022-12-11,0.88,2022,12,1.0
VEGUETA,2022 - II,2022-12-12,0.5,2022,12,0.88
VEGUETA,2022 - II,2022-12-13,1.0,2022,12,0.5
VEGUETA,2022 - II,2022-12-14,0.42,2022,12,1.0
VEGUETA,2022 - II,2022-12-15,0.21,2022,12,0.42
VEGUETA,2022 - II,2022-12-16,0.0,2022,12,0.21
VEGUETA,2022 - II,2022-12-18,0.27,2022,12,
VEGUETA,2022 - II,2022-12-19,0.0,2022,12,0.27
VEGUETA,2022 - II,2022-12-20,0.39,2022,12,0.0
VEGUETA,2022 - II,2022-12-21,0.4,2022,12,0.39
VEGUETA,2022 - II,2022-12-29,0.83,2022,12,
VEGUETA,2022 - II,2022-12-30,0.73,2022,12,0.83
VEGUETA,2022 - II,2023-01-03,0.95,2023,1,
VEGUETA,2022 - II,2023-01-04,0.0,2023,1,0.95
VEGUETA,2022 - II,2023-01-07,0.59,2023,1,
VEGUETA,2022 - II,2023-01-10,0.0,2023,1,
VEGUETA,2022 - II,2023-01-14,0.56,2023,1,
VEGUETA,2023 - I,2023-08-07,0.4,2023,8,
VEGUETA,2023 - I,2023-08-08,0.35,2023,8,0.4
VEGUETA,2023 - I,2023-08-09,0.0,2023,8,0.35
VEGUETA,2023 - I,2023-08-10,0.16,2023,8,0.0
VEGUETA,2023 - II,2023-10-21,0.32,2023,10,
VEGUETA,2023 - II,2023-10-22,0.0,2023,10,0.32
VEGUETA,2023 - II,2023-10-23,0.16,2023,10,0.0
VEGUETA,2023 - II,2023-10-24,0.72,2023,10,0.16
VEGUETA,2023 - II,2023-10-25,0.59,2023,10,0.72
VEGUETA,2023 - II,2023-10-26,0.55,2023,10,0.59
VEGUETA,2023 - II,2023-10-27,0.0,2023,10,0.55
VEGUETA,2023 - II,2023-10-28,0.8,2023,10,0.0
VEGUETA,2023 - II,2023-10-31,0.55,2023,10,
VEGUETA,2023 - II,2023-11-01,0.05,2023,11,0.55
VEGUETA,2023 - II,2023-11-02,0.08,2023,11,0.05
VEGUETA,2023 - II,2023-11-03,0.0,2023,11,0.08
VEGUETA,2023 - II,2023-11-04,0.0,2023,11,0.0
VEGUETA,2023 - II,2023-11-05,0.15,2023,11,0.0
VEGUETA,2023 - II,2023-11-06,0.14,2023,11,0.15
VEGUETA,2023 - II,2023-11-07,0.17,2023,11,0.14
VEGUETA,2023 - II,2023-11-08,0.12,2023,11,0.17
VEGUETA,2023 - II,2023-11-09,0.0,2023,11,0.12
VEGUETA,2023 - II,2023-11-10,0.11,2023,11,0.0
VEGUETA,2023 - II,2023-11-12,0.41,2023,11,
VEGUETA,2023 - II,2023-11-13,0.05,2023,11,0.41
VEGUETA,2023 - II,2023-11-19,1.0,2023,11,
VEGUETA,2023 - II,2023-11-20,1.0,2023,11,1.0
VEGUETA,2023 - II,2023-11-21,0.64,2023,11,1.0
VEGUETA,2023 - II,2023-11-22,0.55,2023,11,0.64
VEGUETA,2023 - II,2023-11-23,0.85,2023,11,0.55
VEGUETA,2023 - II,2023-11-26,0.8,2023,11,
VEGUETA,2023 - II,2023-12-03,1.0,2023,12,
VEGUETA,2023 - II,2023-12-07,1.0,2023,12,
VEGUETA,2023 - II,2023-12-08,0.97,2023,12,1.0
VEGUETA,2023 - II,2023-12-09,1.0,2023,12,0.97
VEGUETA,2023 - II,2023-12-10,1.0,2023,12,1.0
VEGUETA,2023 - II,2023-12-11,0.92,2023,12,1.0
VEGUETA,2024 - I,2024-04-16,0.48,2024,4,
VEGUETA,2024 - I,2024-04-17,0.11,2024,4,0.48
VEGUETA,2024 - I,2024-04-18,0.12,2024,4,0.11
VEGUETA,2024 - I,2024-04-19,0.35,2024,4,0.12
VEGUETA,2024 - I,2024-04-20,0.0,2024,4,0.35
VEGUETA,2024 - I,2024-04-21,0.06,2024,4,0.0
VEGUETA,2024 - I,2024-04-22,0.1,2024,4,0.06
VEGUETA,2024 - I,2024-04-25,0.82,2024,4,
VEGUETA,2024 - I,2024-04-26,0.42,2024,4,0.82
VEGUETA,2024 - I,2024-04-27,0.33,2024,4,0.42
VEGUETA,2024 - I,2024-04-28,0.95,2024,4,0.33
VEGUETA,2024 - I,2024-04-29,0.74,2024,4,0.95
VEGUETA,2024 - I,2024-04-30,0.54,2024,4,0.74
VEGUETA,2024 - I,2024-05-01,0.17,2024,5,0.54
VEGUETA,2024 - I,2024-05-02,0.5,2024,5,0.17
VEGUETA,2024 - I,2024-05-03,0.0,2024,5,0.5
VEGUETA,2024 - I,2024-05-04,0.0,2024,5,0.0
VEGUETA,2024 - I,2024-05-05,0.07,2024,5,0.0
VEGUETA,2024 - I,2024-05-06,0.0,2024,5,0.07
VEGUETA,2024 - I,2024-05-07,0.47,2024,5,0.0
VEGUETA,2024 - I,2024-05-08,0.17,2024,5,0.47
VEGUETA,2024 - I,2024-05-09,0.19,2024,5,0.17
VEGUETA,2024 - I,2024-05-10,0.25,2024,5,0.19
VEGUETA,2024 - I,2024-05-11,0.0,2024,5,0.25
VEGUETA,2024 - I,2024-05-12,0.3,2024,5,0.0
VEGUETA,2024 - I,2024-05-13,0.64,2024,5,0.3
VEGUETA,2024 - I,2024-05-14,0.42,2024,5,0.64
VEGUETA,2024 - I,2024-05-15,0.78,2024,5,0.42
VEGUETA,2024 - I,2024-05-16,0.57,2024,5,0.78
VEGUETA,2024 - I,2024-05-17,0.59,2024,5,0.57
VEGUETA,2024 - I,2024-05-18,1.0,2024,5,0.59
VEGUETA,2024 - I,2024-05-19,0.94,2024,5,1.0
VEGUETA,2024 - I,2024-05-20,1.0,2024,5,0.94
VEGUETA,2024 - I,2024-05-21,0.91,2024,5,1.0
VEGUETA,2024 - I,2024-05-22,0.9,2024,5,0.91
VEGUETA,2024 - I,2024-05-23,0.71,2024,5,0.9
VEGUETA,2024 - I,2024-05-24,0.84,2024,5,0.71
VEGUETA,2024 - I,2024-05-25,0.79,2024,5,0.84
VEGUETA,2024 - I,2024-05-26,0.11,2024,5,0.79
VEGUETA,2024 - I,2024-05-27,0.34,2024,5,0.11
VEGUETA,2024 - I,2024-05-28,0.93,2024,5,0.34
VEGUETA,2024 - II,2024-11-01,0.58,2024,11,
VEGUETA,2024 - II,2024-11-02,0.63,2024,11,0.58
VEGUETA,2024 - II,2024-11-03,0.81,2024,11,0.63
VEGUETA,2024 - II,2024-11-04,0.56,2024,11,0.81
VEGUETA,2024 - II,2024-11-05,0.89,2024,11,0.56
VEGUETA,2024 - II,2024-11-08,0.77,2024,11,
VEGUETA,2024 - II,2024-11-09,1.0,2024,11,0.77
VEGUETA,2024 - II,2024-11-11,0.71,2024,11,
VEGUETA,2024 - II,2024-11-12,0.81,2024,11,0.71
VEGUETA,2024 - II,2024-11-13,0.83,2024,11,0.81
VEGUETA,2024 - II,2024-11-14,0.7,2024,11,0.83
VEGUETA,2024 - II,2024-11-15,0.05,2024,11,0.7
VEGUETA,2024 - II,2024-11-16,0.0,2024,11,0.05
VEGUETA,2024 - II,2024-11-17,0.91,2024,11,0.0
VEGUETA,2024 - II,2024-11-18,0.44,2024,11,0.91
VEGUETA,2024 - II,2024-11-19,0.65,2024,11,0.44
VEGUETA,2024 - II,2024-11-20,0.73,2024,11,0.65
VEGUETA,2024 - II,2024-11-21,0.19,2024,11,0.73
VEGUETA,2024 - II,2024-11-22,0.22,2024,11,0.19
VEGUETA,2024 - II,2024-11-23,0.76,2024,11,0.22
VEGUETA,2024 - II,2024-11-24,0.67,2024,11,0.76
VEGUETA,2024 - II,2024-11-25,0.0,2024,11,0.67
VEGUETA,2024 - II,2024-11-28,0.0,2024,11,
VEGUETA,2024 - II,2024-11-29,0.27,2024,11,0.0
VEGUETA,2024 - II,2024-12-03,0.52,2024,12,
VEGUETA,2024 - II,2024-12-04,0.61,2024,12,0.52
VEGUETA,2024 - II,2024-12-13,0.16,2024,12,
VEGUETA,2024 - II,2024-12-14,0.0,2024,12,0.16
VEGUETA,2024 - II,2024-12-15,0.18,2024,12,0.0
VEGUETA,2025 - I,2025-04-22,0.02,2025,4,
VEGUETA,2025 - I,2025-04-23,0.0,2025,4,0.02
VEGUETA,2025 - I,2025-04-24,0.0,2025,4,0.0
VEGUETA,2025 - I,2025-04-25,0.21,2025,4,0.0
VEGUETA,2025 - I,2025-04-27,0.13,2025,4,
VEGUETA,2025 - I,2025-04-28,0.0,2025,4,0.13
VEGUETA,2025 - I,2025-04-29,0.13,2025,4,0.0
VEGUETA,2025 - I,2025-04-30,0.23,2025,4,0.13
VEGUETA,2025 - I,2025-05-01,0.0,2025,5,0.23
VEGUETA,2025 - I,2025-05-02,0.53,2025,5,0.0
VEGUETA,2025 - I,2025-05-03,0.06,2025,5,0.53
VEGUETA,2025 - I,2025-05-04,0.0,2025,5,0.06
VEGUETA,2025 - I,2025-05-05,0.0,2025,5,0.0
VEGUETA,2025 - I,2025-05-06,0.16,2025,5,0.0
VEGUETA,2025 - I,2025-05-07,0.0,2025,5,0.16
VEGUETA,2025 - I,2025-05-08,0.0,2025,5,0.0
VEGUETA,2025 - I,2025-05-09,0.05,2025,5,0.0
VEGUETA,2025 - I,2025-05-10,0.59,2025,5,0.05
VEGUETA,2025 - I,2025-05-11,0.41,2025,5,0.59
VEGUETA,2025 - I,2025-05-12,0.37,2025,5,0.41
VEGUETA,2025 - I,2025-05-13,0.0,2025,5,0.37
VEGUETA,2025 - I,2025-05-14,0.36,2025,5,0.0
VEGUETA,2025 - I,2025-05-16,0.58,2025,5,
VEGUETA,2025 - I,2025-05-17,0.09,2025,5,0.58
VEGUETA,2025 - I,2025-05-18,0.1,2025,5,0.09
VEGUETA,2025 - I,2025-05-19,0.34,2025,5,0.1
VEGUETA,2025 - I,2025-05-20,0.32,2025,5,0.34
VEGUETA,2025 - I,2025-05-21,0.53,2025,5,0.32
VEGUETA,2025 - I,2025-05-30,0.1,2025,5,
VEGUETA,2025 - I,2025-05-31,0.0,2025,5,0.1
VEGUETA,2025 - I,2025-06-02,0.37,2025,6,
VEGUETA,2025 - I,2025-06-03,0.46,2025,6,0.37
VEGUETA,2025 - I,2025-06-04,0.32,2025,6,0.46
VEGUETA,2025 - I,2025-06-05,0.11,2025,6,0.32
VEGUETA,2025 - I,2025-06-11,0.0,2025,6,
VEGUETA,2025 - I,2025-06-12,0.0,2025,6,0.0
VEGUETA,2025 - I,2025-06-20,0.0,2025,6,
VEGUETA,2025 - I,2025-06-21,0.0,2025,6,0.0
VEGUETA,2025 - I,2025-06-22,0.0,2025,6,0.0
VEGUETA,2025 - I,2025-06-23,0.0,2025,6,0.0
VEGUETA,2025 - I,2025-06-24,0.0,2025,6,0.0
VEGUETA,2025 - I,2025-06-25,0.0,2025,6,0.0
VEGUETA,2025 - I,2025-06-26,0.0,2025,6,0.0
VEGUETA,2025 - I,2025-07-02,0.0,2025,7,
VEGUETA,2025 - II,2025-11-11,0.0,2025,11,
VEGUETA,2025 - II,2025-11-14,0.0,2025,11,
VEGUETA,2025 - II,2025-11-19,0.0,2025,11,
VEGUETA,2025 - II,2025-11-20,0.02,2025,11,0.0
VEGUETA,2025 - II,2025-11-23,0.91,2025,11,
VEGUETA,2025 - II,2025-11-24,0.22,2025,11,0.91
VEGUETA,2025 - II,2025-11-25,0.14,2025,11,0.22
VEGUETA,2025 - II,2025-11-26,0.39,2025,11,0.14
VEGUETA,2025 - II,2025-11-27,0.0,2025,11,0.39
VEGUETA,2025 - II,2025-11-28,0.17,2025,11,0.0
VEGUETA,2025 - II,2025-11-29,0.26,2025,11,0.17
VEGUETA,2025 - II,2025-11-30,0.1,2025,11,0.26
VEGUETA,2025 - II,2025-12-01,0.37,2025,12,0.1
VEGUETA,2025 - II,2025-12-02,1.0,2025,12,0.37
VEGUETA,2025 - II,2025-12-04,0.54,2025,12,
VEGUETA,2025 - II,2025-12-05,0.28,2025,12,0.54
VEGUETA,2025 - II,2025-12-06,0.16,2025,12,0.28
VEGUETA,2025 - II,2025-12-07,0.42,2025,12,0.16
VEGUETA,2025 - II,2025-12-08,0.44,2025,12,0.42
VEGUETA,2025 - II,2025-12-09,0.0,2025,12,0.44
VEGUETA,2025 - II,2025-12-10,0.87,2025,12,0.0
VEGUETA,2025 - II,2025-12-11,0.31,2025,12,0.87
VEGUETA,2025 - II,2025-12-16,1.0,2025,12,
VEGUETA,2025 - II,2025-12-19,0.3,2025,12,
VEGUETA,2025 - II,2025-12-20,0.7,2025,12,0.3
VEGUETA,2025 - II,2025-12-21,1.0,2025,12,0.7
VEGUETA,2025 - II,2025-12-27,1.0,2025,12,
VEGUETA,2025 - II,2025-12-28,0.81,2025,12,1.0
