PLANTA,TEMPORADA,Fecha_Batch,DESCARG,TDC_POND,JUVX2,Munida_pond,ANO,MES
P. SUR,2025 - I,22/04/2025,389,7.8,0.465,0.037,2025,4
P. SUR,2025 - I,23/04/2025,2136,14.1,0.354,0.011,2025,4
P. SUR,2025 - I,24/04/2025,1725,14.3,0.386,0.024,2025,4
P. SUR,2025 - I,25/04/2025,1638,9.6,0.031,0.002,2025,4
P. SUR,2025 - I,26/04/2025,1643,16.6,0.217,0.094,2025,4
P. SUR,2025 - I,27/04/2025,1262,12.5,0.34,0.018,2025,4
P. SUR,2025 - I,28/04/2025,1946,15.2,0.498,0.077,2025,4
P. SUR,2025 - I,29/04/2025,1307,16.9,0.416,0.013,2025,4
P. SUR,2025 - I,30/04/2025,2998,16.7,0.375,0.074,2025,4
P. SUR,2025 - I,01/05/2025,1550,12.6,0.243,0,2025,5
P. SUR,2025 - I,02/05/2025,2120,19.9,0.299,0.151,2025,5
P. SUR,2025 - I,03/05/2025,1157,12.8,0.054,0.004,2025,5
P. SUR,2025 - I,04/05/2025,2008,14,0.516,0.123,2025,5
P. SUR,2025 - I,05/05/2025,2290,18.9,0.465,0.051,2025,5
P. SUR,2025 - I,06/05/2025,1911,14.3,0.572,0.017,2025,5
P. SUR,2025 - I,07/05/2025,1849,20.8,0.798,0.266,2025,5
P. SUR,2025 - I,08/05/2025,587,16.5,0.258,0.026,2025,5
P. SUR,2025 - I,09/05/2025,1687,12.7,0.571,0.133,2025,5
P. SUR,2025 - I,10/05/2025,2053,12.1,0.381,0.008,2025,5
P. SUR,2025 - I,11/05/2025,1088,9.7,0.459,0.117,2025,5
P. SUR,2025 - I,12/05/2025,2137,14.9,0.418,0.133,2025,5
P. SUR,2025 - I,13/05/2025,579,11.1,0.115,0.022,2025,5
P. SUR,2025 - I,14/05/2025,1088,12.4,0.416,0.004,2025,5
P. SUR,2025 - I,15/05/2025,397,16.1,0.197,0,2025,5
P. SUR,2025 - I,16/05/2025,1705,15.7,0.355,0.323,2025,5
P. SUR,2025 - I,17/05/2025,1870,12.4,0.277,0,2025,5
P. SUR,2025 - I,18/05/2025,2179,16.8,0.709,0.009,2025,5
P. SUR,2025 - I,19/05/2025,2155,13,0.244,0.053,2025,5
P. SUR,2025 - I,20/05/2025,2082,12.7,0.213,0,2025,5
P. SUR,2025 - I,21/05/2025,2342,16,0.24,0,2025,5
P. SUR,2025 - I,22/05/2025,808,17.5,0.255,0.017,2025,5
P. SUR,2025 - I,23/05/2025,3283,26.3,0.213,0.023,2025,5
P. SUR,2025 - I,24/05/2025,386,14.3,0.495,0,2025,5
P. SUR,2025 - I,25/05/2025,1038,17.9,0.434,0,2025,5
P. SUR,2025 - I,26/05/2025,2358,16.2,0.039,0,2025,5
P. SUR,2025 - I,27/05/2025,1088,10.7,0.192,0.001,2025,5
P. SUR,2025 - I,28/05/2025,1060,11,0.17,0,2025,5
P. SUR,2025 - I,30/05/2025,2275,16.3,0.035,0,2025,5
P. SUR,2025 - I,31/05/2025,2790,13,0.079,0,2025,5
P. SUR,2025 - I,01/06/2025,2586,15.3,0.207,0.041,2025,6
P. SUR,2025 - I,02/06/2025,2528,15.4,0.387,0.008,2025,6
P. SUR,2025 - I,03/06/2025,2479,18.7,0.202,0.009,2025,6
P. SUR,2025 - I,04/06/2025,2520,15.2,0.239,0.006,2025,6
P. SUR,2025 - I,05/06/2025,2102,12.3,0.158,0.001,2025,6
P. SUR,2025 - I,06/06/2025,899,18.9,0.31,0.008,2025,6
P. SUR,2025 - I,07/06/2025,1239,18.4,0.143,0.001,2025,6
P. SUR,2025 - I,08/06/2025,2166,27.8,0.271,0.082,2025,6
P. SUR,2025 - I,09/06/2025,759,19.4,0.273,0.045,2025,6
P. SUR,2025 - I,10/06/2025,1678,22.8,0.345,0.021,2025,6
P. SUR,2025 - I,11/06/2025,2343,35.9,0.599,0.006,2025,6
P. SUR,2025 - I,12/06/2025,1796,27.2,0.424,0.029,2025,6
P. SUR,2025 - I,13/06/2025,1722,27.9,0.542,0.004,2025,6
P. SUR,2025 - I,14/06/2025,1079,33.2,0.321,0.001,2025,6
P. SUR,2025 - I,16/06/2025,774,14.9,0.412,0.048,2025,6
P. SUR,2025 - I,17/06/2025,1802,17.7,0.368,0.006,2025,6
P. SUR,2025 - I,18/06/2025,450,10.4,0.279,0.017,2025,6
P. SUR,2025 - I,19/06/2025,1529,19.5,0.602,0.002,2025,6
P. SUR,2025 - I,20/06/2025,2553,18.3,0.621,0.03,2025,6
P. SUR,2025 - I,21/06/2025,1317,22.4,0.59,0.008,2025,6
P. SUR,2025 - I,22/06/2025,900,16.8,0.342,0.001,2025,6
P. SUR,2025 - I,23/06/2025,728,14.5,0.623,0.001,2025,6
P. SUR,2025 - I,24/06/2025,1763,20.3,0.603,0,2025,6
P. SUR,2025 - I,25/06/2025,2160,34.9,0.599,0,2025,6
P. SUR,2025 - I,26/06/2025,679,38.1,0.583,0,2025,6
P. SUR,2025 - I,01/07/2025,2497,13.6,0.794,0.174,2025,7
P. SUR,2025 - I,02/07/2025,2314,20.4,0.779,0.011,2025,7
P. SUR,2025 - I,03/07/2025,1905,25.3,0.381,0.037,2025,7
P. SUR,2025 - I,04/07/2025,1462,21.3,0.403,0,2025,7
P. SUR,2025 - I,05/07/2025,1599,26.1,0.314,0.043,2025,7
P. SUR,2025 - I,06/07/2025,915,17.9,0.705,0.004,2025,7
P. SUR,2025 - I,07/07/2025,789,19.6,0.774,0.005,2025,7
P. SUR,2025 - I,08/07/2025,2069,16.6,0.608,0,2025,7
P. SUR,2025 - I,09/07/2025,894,23,0.554,0.084,2025,7
P. SUR,2025 - I,10/07/2025,35,8.7,0.583,0,2025,7
P. SUR,2025 - I,11/07/2025,190,12.4,0.485,0.003,2025,7
P. SUR,2025 - II,07/11/2025,931,14.7,0.263,0.009,2025,11
P. SUR,2025 - II,08/11/2025,1210,16,0.736,0.015,2025,11
P. SUR,2025 - II,09/11/2025,2567,17.4,0.573,0.058,2025,11
P. SUR,2025 - II,10/11/2025,1557,33.8,0.617,0.035,2025,11
P. SUR,2025 - II,11/11/2025,1237,20.5,0.683,0.2,2025,11
P. SUR,2025 - II,12/11/2025,353,24.6,0.716,0.128,2025,11
P. SUR,2025 - II,13/11/2025,464,22.6,0.724,0.059,2025,11
P. SUR,2025 - II,14/11/2025,309,15.8,0.711,0.094,2025,11
P. SUR,2025 - II,03/12/2025,334,18.3,0.07,0.174,2025,12
P. SUR,2025 - II,04/12/2025,596,12.6,0.753,0.063,2025,12
P. SUR,2025 - II,07/12/2025,1136,15.1,0.734,0.046,2025,12
P. SUR,2025 - II,13/12/2025,1079,18.4,0.666,0.155,2025,12
P. SUR,2025 - II,14/12/2025,784,13.8,0.366,0.117,2025,12
P. SUR,2025 - II,15/12/2025,1626,14,0.401,0.018,2025,12
P. SUR,2025 - II,16/12/2025,2147,10,0.644,0.001,2025,12
P. SUR,2025 - II,17/12/2025,1451,12,0.489,0.033,2025,12
P. SUR,2025 - II,18/12/2025,70,23.1,0.281,0.275,2025,12
P. SUR,2025 - II,19/12/2025,783,15.5,0.672,0.019,2025,12
P. SUR,2025 - II,20/12/2025,1324,17.1,0.443,0.001,2025,12
P. SUR,2025 - II,21/12/2025,868,12.9,0.713,0.021,2025,12
P. SUR,2025 - II,22/12/2025,2298,18.6,0.63,0.174,2025,12
P. SUR,2025 - II,27/12/2025,984,13.7,0.683,0.039,2025,12
P. SUR,2025 - II,28/12/2025,167,11,0.678,0.076,2025,12
P. SUR,2025 - II,29/12/2025,1253,12.4,0.778,0.094,2025,12
P. SUR,2025 - II,30/12/2025,557,24,0.809,0.189,2025,12
P. SUR,2026 - I,09/04/2026,2546,17.6,0.286,0.026,2026,4
P. SUR,2026 - I,10/04/2026,1354,15.2,0.455,0.038,2026,4
P. SUR,2026 - I,11/04/2026,2285,13.3,0.551,0.029,2026,4
P. SUR,2026 - I,12/04/2026,2134,12.6,0.74,0.05,2026,4
P. SUR,2026 - I,13/04/2026,1441,17.2,0.64,0.096,2026,4
P. SUR,2026 - I,14/04/2026,702,12.3,0.439,0.054,2026,4
P. SUR,2026 - I,15/04/2026,1618,20.4,0.48,0.082,2026,4
P. SUR,2026 - I,16/04/2026,1729,22,0.355,0.056,2026,4
P. SUR,2026 - I,17/04/2026,1621,22.7,0.359,0.033,2026,4
P. SUR,2026 - I,18/04/2026,1239,27,0.801,0.07,2026,4
P. SUR,2026 - I,19/04/2026,2720,27,0.719,0.091,2026,4
P. SUR,2026 - I,22/04/2026,866,33.9,0.296,0,2026,4
P. SUR,2026 - I,23/04/2026,580,26.2,0.377,0.1,2026,4
P. SUR,2026 - I,24/04/2026,417,26.1,0.5,0.015,2026,4
SAMANCO,2020 - II,13/11/2020,390,16.3,0,0,2020,11
SAMANCO,2020 - II,22/11/2020,296,12.7,0.049,0,2020,11
SAMANCO,2020 - II,27/11/2020,509,33.9,0,0,2020,11
SAMANCO,2020 - II,28/11/2020,911,27.5,0,0,2020,11
SAMANCO,2020 - II,29/11/2020,1140,20.2,0.012,0,2020,11
SAMANCO,2020 - II,30/11/2020,778,18.4,0.021,0,2020,11
SAMANCO,2020 - II,01/12/2020,594,18.2,0,0,2020,12
SAMANCO,2020 - II,02/12/2020,720,19.3,0.021,0.003,2020,12
SAMANCO,2020 - II,03/12/2020,512,11.5,0.086,0,2020,12
SAMANCO,2020 - II,04/12/2020,817,12,0.021,0,2020,12
SAMANCO,2020 - II,05/12/2020,613,22.4,0.005,0.001,2020,12
SAMANCO,2020 - II,09/12/2020,1403,30.7,0,0,2020,12
SAMANCO,2020 - II,11/12/2020,983,25.4,0,0,2020,12
SAMANCO,2020 - II,12/12/2020,967,33.7,0.01,0.031,2020,12
SAMANCO,2020 - II,13/12/2020,938,31,0.005,0,2020,12
SAMANCO,2020 - II,14/12/2020,608,36.5,0.019,0,2020,12
SAMANCO,2020 - II,15/12/2020,1118,27.7,0,0,2020,12
SAMANCO,2020 - II,16/12/2020,1026,35.5,0,0.011,2020,12
SAMANCO,2020 - II,18/12/2020,1114,38.9,0,0,2020,12
SAMANCO,2020 - II,19/12/2020,1225,37.3,0,0,2020,12
SAMANCO,2020 - II,20/12/2020,651,30.4,0.01,0.024,2020,12
SAMANCO,2020 - II,21/12/2020,1029,33.7,0.019,0.015,2020,12
SAMANCO,2020 - II,22/12/2020,1137,19.2,0.006,0.013,2020,12
SAMANCO,2020 - II,23/12/2020,852,21.2,0,0.021,2020,12
SAMANCO,2020 - II,24/12/2020,750,32.3,0,0.076,2020,12
SAMANCO,2020 - II,26/12/2020,1244,21.2,0,0.013,2020,12
SAMANCO,2020 - II,27/12/2020,774,15.1,0,0,2020,12
SAMANCO,2020 - II,28/12/2020,792,19.4,0,0.03,2020,12
SAMANCO,2020 - II,29/12/2020,988,16.4,0.076,0.01,2020,12
SAMANCO,2020 - II,30/12/2020,1139,19.2,0.041,0.073,2020,12
SAMANCO,2020 - II,31/12/2020,455,38.1,0.022,0.042,2020,12
SAMANCO,2020 - II,01/01/2021,628,16.7,0.03,0.082,2021,1
SAMANCO,2020 - II,03/01/2021,1455,25.4,0.025,0.003,2021,1
SAMANCO,2020 - II,04/01/2021,1176,35.6,0.052,0.012,2021,1
SAMANCO,2020 - II,06/01/2021,1084,52.6,0.018,0.009,2021,1
SAMANCO,2020 - II,07/01/2021,570,23,0,0.04,2021,1
SAMANCO,2020 - II,08/01/2021,351,18.6,0.008,0.008,2021,1
SAMANCO,2020 - II,09/01/2021,436,12.6,0.283,0.029,2021,1
SAMANCO,2020 - II,11/01/2021,849,22.8,0,0,2021,1
SAMANCO,2020 - II,13/01/2021,541,22,0,0.001,2021,1
SAMANCO,2020 - II,15/01/2021,448,22.3,0,0.108,2021,1
SAMANCO,2020 - II,16/01/2021,669,17,0,0.026,2021,1
SAMANCO,2020 - II,18/01/2021,103,30.3,0.005,0.199,2021,1
SAMANCO,2020 - II,19/01/2021,250,10.3,0,0.008,2021,1
SAMANCO,2020 - II,20/01/2021,332,9,0.226,0.082,2021,1
SAMANCO,2021 - I,26/04/2021,134,11.6,0,0,2021,4
SAMANCO,2021 - I,27/04/2021,605,19.7,0.03,0,2021,4
SAMANCO,2021 - I,28/04/2021,411,19.9,0.021,0,2021,4
SAMANCO,2021 - I,29/04/2021,1095,16,0.122,0,2021,4
SAMANCO,2021 - I,01/05/2021,619,31.9,0.078,0.005,2021,5
SAMANCO,2021 - I,02/05/2021,1163,19,0.005,0.059,2021,5
SAMANCO,2021 - I,03/05/2021,947,16,0,0,2021,5
SAMANCO,2021 - I,04/05/2021,861,15.6,0,0,2021,5
SAMANCO,2021 - I,05/05/2021,725,14.5,0,0.01,2021,5
SAMANCO,2021 - I,06/05/2021,805,21.1,0,0.035,2021,5
SAMANCO,2021 - I,07/05/2021,766,24.9,0.088,0.002,2021,5
SAMANCO,2021 - I,08/05/2021,451,27.5,0.045,0,2021,5
SAMANCO,2021 - I,09/05/2021,1253,20.1,0,0,2021,5
SAMANCO,2021 - I,10/05/2021,1129,12.4,0.014,0,2021,5
SAMANCO,2021 - I,11/05/2021,1318,20.9,0.028,0.002,2021,5
SAMANCO,2021 - I,13/05/2021,1102,25,0.001,0.023,2021,5
SAMANCO,2021 - I,14/05/2021,1109,21.3,0.004,0.009,2021,5
SAMANCO,2021 - I,17/05/2021,985,31.3,0,0.04,2021,5
SAMANCO,2021 - I,19/05/2021,721,19.3,0.22,0,2021,5
SAMANCO,2021 - I,20/05/2021,139,32,0,0,2021,5
SAMANCO,2021 - I,23/05/2021,1340,18.7,0.022,0.004,2021,5
SAMANCO,2021 - I,24/05/2021,518,14.3,0.019,0.009,2021,5
SAMANCO,2021 - I,25/05/2021,885,13.7,0.005,0.001,2021,5
SAMANCO,2021 - I,26/05/2021,759,15.3,0.066,0.001,2021,5
SAMANCO,2021 - I,27/05/2021,918,9.7,0.028,0,2021,5
SAMANCO,2021 - I,28/05/2021,1413,25.7,0.085,0,2021,5
SAMANCO,2021 - I,29/05/2021,614,24.8,0.204,0,2021,5
SAMANCO,2021 - I,30/05/2021,1581,29,0.347,0,2021,5
SAMANCO,2021 - I,09/06/2021,321,27.3,0.021,0,2021,6
SAMANCO,2021 - I,11/06/2021,1473,42.4,0.077,0,2021,6
SAMANCO,2021 - I,15/06/2021,1309,48.7,0.235,0,2021,6
SAMANCO,2021 - I,17/06/2021,1207,31.8,0.11,0.005,2021,6
SAMANCO,2021 - I,18/06/2021,698,25.3,0.224,0,2021,6
SAMANCO,2021 - I,23/06/2021,394,28.3,0.096,0,2021,6
SAMANCO,2021 - I,25/06/2021,1047,25.2,0.024,0.024,2021,6
SAMANCO,2021 - I,27/06/2021,607,29.6,0.041,0.005,2021,6
SAMANCO,2021 - I,28/06/2021,449,16.4,0.14,0.022,2021,6
SAMANCO,2021 - I,29/06/2021,203,10.9,0.016,0.005,2021,6
SAMANCO,2021 - I,30/06/2021,882,15.1,0,0.003,2021,6
SAMANCO,2021 - I,01/07/2021,1093,20.2,0.001,0.012,2021,7
SAMANCO,2021 - I,02/07/2021,1023,29.3,0.083,0.031,2021,7
SAMANCO,2021 - I,03/07/2021,1150,35.2,0.039,0.006,2021,7
SAMANCO,2021 - I,05/07/2021,1113,19.6,0,0,2021,7
SAMANCO,2021 - I,09/07/2021,47,18.3,0.021,0,2021,7
SAMANCO,2021 - I,10/07/2021,29,8.8,0.065,0,2021,7
SAMANCO,2021 - II,15/11/2021,803,12.4,0.019,0,2021,11
SAMANCO,2021 - II,16/11/2021,694,16.7,0.076,0,2021,11
SAMANCO,2021 - II,17/11/2021,831,12.6,0.027,0.001,2021,11
SAMANCO,2021 - II,18/11/2021,1045,12.7,0.037,0,2021,11
SAMANCO,2021 - II,19/11/2021,1068,10.7,0.013,0,2021,11
SAMANCO,2021 - II,20/11/2021,1009,17.2,0.009,0,2021,11
SAMANCO,2021 - II,21/11/2021,909,12.2,0.024,0,2021,11
SAMANCO,2021 - II,22/11/2021,1288,17,0.015,0,2021,11
SAMANCO,2021 - II,23/11/2021,678,12.4,0.003,0,2021,11
SAMANCO,2021 - II,24/11/2021,893,11.4,0.04,0,2021,11
SAMANCO,2021 - II,25/11/2021,222,12.6,0,0,2021,11
SAMANCO,2021 - II,26/11/2021,609,13.3,0,0,2021,11
SAMANCO,2021 - II,29/11/2021,1108,12.9,0.054,0,2021,11
SAMANCO,2021 - II,30/11/2021,994,10.3,0.04,0,2021,11
SAMANCO,2021 - II,01/12/2021,1102,12.3,0.031,0,2021,12
SAMANCO,2021 - II,02/12/2021,1206,15.1,0.011,0,2021,12
SAMANCO,2021 - II,03/12/2021,1015,12.5,0.012,0,2021,12
SAMANCO,2021 - II,04/12/2021,621,12.7,0,0,2021,12
SAMANCO,2021 - II,05/12/2021,1014,10,0,0,2021,12
SAMANCO,2021 - II,06/12/2021,774,27.2,0.01,0,2021,12
SAMANCO,2022 - I,06/05/2022,1014,20.3,0.309,0.003,2022,5
SAMANCO,2022 - I,07/05/2022,507,21.4,0.289,0.15,2022,5
SAMANCO,2022 - I,12/05/2022,529,18.7,0.427,0.075,2022,5
SAMANCO,2022 - I,13/05/2022,683,32.7,0.357,0.058,2022,5
SAMANCO,2022 - I,14/05/2022,1261,19.1,0.549,0.013,2022,5
SAMANCO,2022 - I,15/05/2022,1029,14.3,0.091,0.012,2022,5
SAMANCO,2022 - I,16/05/2022,1191,19.2,0.027,0,2022,5
SAMANCO,2022 - I,19/05/2022,907,14.1,0.37,0,2022,5
SAMANCO,2022 - I,20/05/2022,383,24.2,0.393,0,2022,5
SAMANCO,2022 - I,23/05/2022,103,14.4,0,0.09,2022,5
SAMANCO,2022 - I,24/05/2022,319,26,0,0.058,2022,5
SAMANCO,2022 - I,26/05/2022,1197,12,0.437,0,2022,5
SAMANCO,2022 - I,27/05/2022,562,13.6,0.021,0.078,2022,5
SAMANCO,2022 - I,28/05/2022,1377,11.9,0.243,0.024,2022,5
SAMANCO,2022 - I,29/05/2022,1147,15.6,0.325,0.061,2022,5
SAMANCO,2022 - I,30/05/2022,813,13.2,0.118,0.147,2022,5
SAMANCO,2022 - I,31/05/2022,902,17.1,0.24,0.025,2022,5
SAMANCO,2022 - I,01/06/2022,828,13.6,0.287,0,2022,6
SAMANCO,2022 - I,02/06/2022,429,13,0.421,0,2022,6
SAMANCO,2022 - I,03/06/2022,1370,13.6,0.207,0.019,2022,6
SAMANCO,2022 - I,04/06/2022,1156,14.7,0.063,0.053,2022,6
SAMANCO,2022 - I,05/06/2022,748,15.8,0.131,0.038,2022,6
SAMANCO,2022 - I,06/06/2022,894,12.9,0.006,0.197,2022,6
SAMANCO,2022 - I,08/06/2022,1692,24.3,0.304,0,2022,6
SAMANCO,2022 - I,09/06/2022,369,18.4,0,0,2022,6
SAMANCO,2022 - I,10/06/2022,309,10,0,0.013,2022,6
SAMANCO,2022 - I,11/06/2022,1309,10.7,0.119,0.156,2022,6
SAMANCO,2022 - I,12/06/2022,1313,14.5,0.26,0.075,2022,6
SAMANCO,2022 - I,13/06/2022,1184,16.4,0.35,0.084,2022,6
SAMANCO,2022 - I,14/06/2022,889,20.7,0.116,0.022,2022,6
SAMANCO,2022 - I,15/06/2022,1129,18.8,0.181,0,2022,6
SAMANCO,2022 - I,16/06/2022,342,9.7,0.03,0.088,2022,6
SAMANCO,2022 - I,17/06/2022,1160,16.4,0.214,0.033,2022,6
SAMANCO,2022 - I,18/06/2022,1225,17.1,0.625,0.022,2022,6
SAMANCO,2022 - I,19/06/2022,466,17.5,0.129,0.019,2022,6
SAMANCO,2022 - I,20/06/2022,592,19.9,0.427,0,2022,6
SAMANCO,2022 - I,21/06/2022,1182,20.2,0.11,0,2022,6
SAMANCO,2022 - I,25/06/2022,202,12.5,0,0,2022,6
SAMANCO,2022 - I,02/07/2022,206,10.2,0.669,0,2022,7
SAMANCO,2022 - I,05/07/2022,810,23.1,0.103,0.053,2022,7
SAMANCO,2022 - I,06/07/2022,746,12.9,0.067,0.128,2022,7
SAMANCO,2022 - I,07/07/2022,753,12.1,0.046,0.113,2022,7
SAMANCO,2022 - I,08/07/2022,1018,18.4,0.093,0.025,2022,7
SAMANCO,2022 - I,09/07/2022,1134,14.9,0.128,0.028,2022,7
SAMANCO,2022 - I,10/07/2022,1044,26.5,0.136,0.014,2022,7
SAMANCO,2022 - I,11/07/2022,355,8.2,0.427,0.096,2022,7
SAMANCO,2022 - I,15/07/2022,323,6,0.642,0.202,2022,7
SAMANCO,2022 - II,23/11/2022,898,11.6,0.303,0.043,2022,11
SAMANCO,2022 - II,24/11/2022,894,10.5,0.262,0.01,2022,11
SAMANCO,2022 - II,25/11/2022,827,6.5,0.076,0,2022,11
SAMANCO,2022 - II,26/11/2022,852,18.6,0.06,0.02,2022,11
SAMANCO,2022 - II,27/11/2022,1095,10.6,0.044,0.012,2022,11
SAMANCO,2022 - II,28/11/2022,1157,12,0.205,0,2022,11
SAMANCO,2022 - II,29/11/2022,362,10.8,0.129,0.157,2022,11
SAMANCO,2022 - II,30/11/2022,189,15.2,0.037,0,2022,11
SAMANCO,2022 - II,01/12/2022,997,17.1,0.199,0,2022,12
SAMANCO,2022 - II,02/12/2022,207,19.3,0.151,0,2022,12
SAMANCO,2022 - II,04/12/2022,1347,18.1,0.009,0.004,2022,12
SAMANCO,2022 - II,06/12/2022,1027,17.4,0.003,0.012,2022,12
SAMANCO,2022 - II,08/12/2022,1152,11.6,0.206,0.179,2022,12
SAMANCO,2022 - II,09/12/2022,788,13.1,0.173,0.015,2022,12
SAMANCO,2022 - II,10/12/2022,498,11,0.248,0.158,2022,12
SAMANCO,2022 - II,11/12/2022,1116,34.1,0.406,0.018,2022,12
SAMANCO,2022 - II,12/12/2022,934,28.7,0.21,0.01,2022,12
SAMANCO,2022 - II,13/12/2022,108,5.6,0.133,0.034,2022,12
SAMANCO,2022 - II,14/12/2022,977,25.6,0.209,0,2022,12
SAMANCO,2022 - II,15/12/2022,1354,22.9,0.147,0,2022,12
SAMANCO,2022 - II,17/12/2022,599,12.9,0.037,0,2022,12
SAMANCO,2022 - II,18/12/2022,655,14.1,0.016,0,2022,12
SAMANCO,2022 - II,19/12/2022,346,12.4,0.007,0,2022,12
SAMANCO,2022 - II,20/12/2022,776,11,0.24,0.008,2022,12
SAMANCO,2022 - II,21/12/2022,249,14.9,0.538,0.001,2022,12
SAMANCO,2022 - II,27/12/2022,287,9,0.173,0.161,2022,12
SAMANCO,2022 - II,01/01/2023,212,12.8,0.218,0,2023,1
SAMANCO,2022 - II,07/01/2023,41,10.4,0.472,0,2023,1
SAMANCO,2022 - II,13/01/2023,123,41.9,0.107,0,2023,1
SAMANCO,2023 - II,25/10/2023,331,10.4,0.308,0,2023,10
SAMANCO,2023 - II,28/10/2023,316,11.8,0.109,0,2023,10
SAMANCO,2023 - II,29/10/2023,109,12.3,0.077,0,2023,10
SAMANCO,2023 - II,31/10/2023,291,21.8,0.688,0,2023,10
SAMANCO,2023 - II,01/11/2023,408,21.5,0.805,0,2023,11
SAMANCO,2023 - II,03/11/2023,867,23.5,0.418,0,2023,11
SAMANCO,2023 - II,06/11/2023,609,22.8,0.336,0,2023,11
SAMANCO,2023 - II,11/11/2023,312,17.6,0.37,0,2023,11
SAMANCO,2023 - II,13/11/2023,1138,14.3,0.415,0,2023,11
SAMANCO,2023 - II,14/11/2023,593,22,0.277,0,2023,11
SAMANCO,2023 - II,16/11/2023,55,10,0.033,0,2023,11
SAMANCO,2024 - I,16/04/2024,1110,16.7,0.321,0,2024,4
SAMANCO,2024 - I,17/04/2024,1074,15.2,0.475,0,2024,4
SAMANCO,2024 - I,18/04/2024,494,18.1,0.35,0.004,2024,4
SAMANCO,2024 - I,19/04/2024,846,20.5,0.239,0,2024,4
SAMANCO,2024 - I,21/04/2024,1132,16,0.315,0,2024,4
SAMANCO,2024 - I,22/04/2024,699,15.3,0.354,0,2024,4
SAMANCO,2024 - I,23/04/2024,1156,19.9,0.358,0,2024,4
SAMANCO,2024 - I,24/04/2024,987,17.5,0.699,0,2024,4
SAMANCO,2024 - I,25/04/2024,1013,14.6,0.496,0,2024,4
SAMANCO,2024 - I,26/04/2024,702,19.8,0.884,0,2024,4
SAMANCO,2024 - I,28/04/2024,542,26.4,0.551,0.006,2024,4
SAMANCO,2024 - I,29/04/2024,685,12.4,0.764,0.006,2024,4
SAMANCO,2024 - I,01/05/2024,1062,14.3,0.245,0,2024,5
SAMANCO,2024 - I,02/05/2024,497,15.1,0.33,0,2024,5
SAMANCO,2024 - I,03/05/2024,229,14.4,0.315,0,2024,5
SAMANCO,2024 - I,04/05/2024,517,30.7,0.666,0,2024,5
SAMANCO,2024 - I,07/05/2024,895,21.4,0.177,0.002,2024,5
SAMANCO,2024 - I,08/05/2024,1264,25.4,0.326,0,2024,5
SAMANCO,2024 - I,10/05/2024,784,26,0.387,0.014,2024,5
SAMANCO,2024 - I,11/05/2024,1091,21.1,0.162,0,2024,5
SAMANCO,2024 - I,12/05/2024,282,28.3,0.472,0.023,2024,5
SAMANCO,2024 - I,14/05/2024,415,20,0.038,0,2024,5
SAMANCO,2024 - I,15/05/2024,1055,13.4,0.109,0,2024,5
SAMANCO,2024 - I,16/05/2024,924,16.2,0.054,0,2024,5
SAMANCO,2024 - I,17/05/2024,739,7.8,0.171,0,2024,5
SAMANCO,2024 - I,19/05/2024,849,9.9,0.042,0,2024,5
SAMANCO,2024 - I,20/05/2024,1552,18,0.129,0,2024,5
SAMANCO,2024 - I,22/05/2024,1010,11.5,0.085,0,2024,5
SAMANCO,2024 - I,23/05/2024,1111,13.2,0.032,0,2024,5
SAMANCO,2024 - I,24/05/2024,1033,19.4,0.136,0,2024,5
SAMANCO,2024 - I,26/05/2024,1209,23.5,0.1,0,2024,5
SAMANCO,2024 - I,27/05/2024,1200,29.1,0.002,0,2024,5
SAMANCO,2024 - I,28/05/2024,638,12.7,0.211,0,2024,5
SAMANCO,2024 - I,29/05/2024,727,19.1,0.042,0,2024,5
SAMANCO,2024 - I,30/05/2024,993,14.6,0.096,0,2024,5
SAMANCO,2024 - I,31/05/2024,839,14.7,0.115,0,2024,5
SAMANCO,2024 - I,01/06/2024,864,11.5,0.05,0.013,2024,6
SAMANCO,2024 - I,02/06/2024,1071,14.2,0.058,0,2024,6
SAMANCO,2024 - I,03/06/2024,1276,14.5,0.075,0.001,2024,6
SAMANCO,2024 - I,04/06/2024,931,15.8,0.061,0,2024,6
SAMANCO,2024 - I,05/06/2024,1145,16.9,0.031,0,2024,6
SAMANCO,2024 - I,06/06/2024,600,14.3,0.032,0,2024,6
SAMANCO,2024 - II,05/11/2024,1169,11.8,0.005,0,2024,11
SAMANCO,2024 - II,06/11/2024,192,16.3,0.153,0,2024,11
SAMANCO,2024 - II,07/11/2024,356,20.6,0,0,2024,11
SAMANCO,2024 - II,08/11/2024,1168,11.9,0.001,0,2024,11
SAMANCO,2024 - II,09/11/2024,496,11.2,0.022,0,2024,11
SAMANCO,2024 - II,10/11/2024,1160,11.4,0.032,0,2024,11
SAMANCO,2024 - II,11/11/2024,1122,13.7,0.047,0,2024,11
SAMANCO,2024 - II,12/11/2024,446,18.1,0.038,0,2024,11
SAMANCO,2024 - II,13/11/2024,460,12.3,0.006,0,2024,11
SAMANCO,2024 - II,14/11/2024,276,15,0.004,0,2024,11
SAMANCO,2024 - II,15/11/2024,338,14.8,0,0,2024,11
SAMANCO,2024 - II,16/11/2024,234,11.8,0.038,0,2024,11
SAMANCO,2024 - II,17/11/2024,1183,12.9,0.003,0,2024,11
SAMANCO,2024 - II,18/11/2024,393,20.2,0.035,0,2024,11
SAMANCO,2024 - II,19/11/2024,200,16.3,0.071,0.034,2024,11
