PLANTA,TEMPORADA,Fecha_Batch,DESCARG,TDC_POND,JUVX2,Munida_pond
Callao,2023 - II,11/11/23,"3,674",19.2,67.3 %,0.1
Callao,2023 - II,12/11/23,"2,744",13.6,56.8 %,0.0
Callao,2023 - II,13/11/23,"1,570",7.7,60.9 %,0.0
Callao,2023 - II,14/11/23,"1,828",11.4,56.4 %,0.0
Callao,2023 - II,15/11/23,"1,757",9.3,64.6 %,0.0
Callao,2023 - II,16/11/23,603,7.9,68.1 %,0.0
Callao,2023 - II,17/11/23,"1,385",10.9,61.8 %,0.2
Callao,2023 - II,19/11/23,"2,079",12.9,52.5 %,0.0
Callao,2023 - II,20/11/23,"1,397",10.0,52.5 %,0.0
Callao,2023 - II,21/11/23,"3,159",21.2,51.9 %,0.4
Callao,2023 - II,22/11/23,"3,290",12.8,45.6 %,0.0
Callao,2023 - II,23/11/23,"3,029",15.4,58.4 %,0.0
Callao,2023 - II,24/11/23,"1,495",12.0,52.6 %,0.0
Callao,2023 - II,25/11/23,"3,046",15.4,59.4 %,0.0
Callao,2023 - II,26/11/23,939,11.5,35.5 %,0.0
Callao,2023 - II,27/11/23,"3,795",18.3,48.6 %,0.1
Callao,2023 - II,28/11/23,342,14.6,78.1 %,0.0
Callao,2023 - II,29/11/23,"2,008",16.2,59.6 %,1.2
Callao,2023 - II,30/11/23,235,6.9,71.1 %,0.0
Callao,2023 - II,1/12/23,"2,086",9.5,70.2 %,0.0
Callao,2023 - II,3/12/23,689,8.9,52.5 %,0.6
Callao,2023 - II,4/12/23,811,11.0,52.7 %,0.0
Callao,2023 - II,5/12/23,"3,225",15.0,64.9 %,0.0
Callao,2023 - II,6/12/23,921,26.2,52.6 %,0.1
Callao,2023 - II,10/12/23,"1,005",10.9,37.9 %,0.0
Callao,2023 - II,11/12/23,61,8.3,60.6 %,1.4
Callao,2023 - II,17/12/23,110,6.0,80.8 %,0.0
Callao,2023 - II,18/12/23,856,15.6,74.5 %,0.0
Callao,2023 - II,19/12/23,390,11.4,78.5 %,0.0
Callao,2023 - II,29/12/23,528,5.8,62.3 %,0.7
Callao,2023 - II,30/12/23,578,8.1,21.0 %,0.1
Callao,2023 - II,31/12/23,"2,155",13.7,65.5 %,0.0
Callao,2023 - II,1/01/24,"1,422",10.3,38.8 %,1.1
Callao,2023 - II,2/01/24,469,11.1,73.9 %,3.2
Callao,2023 - II,3/01/24,"1,099",14.4,86.2 %,0.0
Callao,2023 - II,5/01/24,813,17.8,62.2 %,0.1
Callao,2023 - II,6/01/24,365,10.0,67.8 %,0.2
Callao,2023 - II,7/01/24,134,12.6,69.8 %,1.1
Callao,2023 - II,8/01/24,"2,074",12.8,68.3 %,1.0
Callao,2023 - II,9/01/24,"2,204",11.0,68.6 %,0.0
Callao,2023 - II,10/01/24,"1,543",11.1,58.4 %,0.4
Callao,2023 - II,11/01/24,"1,002",13.4,70.7 %,0.0
Callao,2023 - II,12/01/24,390,15.4,77.9 %,0.3
Callao,2024 - I,,0,NaN,,NaN
Callao,2024 - I,16/04/24,"2,731",61.8,88.3 %,2.4
Callao,2024 - I,17/04/24,"3,338",16.3,61.4 %,2.3
Callao,2024 - I,18/04/24,"3,165",21.6,70.9 %,1.5
Callao,2024 - I,20/04/24,"3,507",13.5,65.2 %,1.3
Callao,2024 - I,21/04/24,"2,159",13.0,73.4 %,1.1
Callao,2024 - I,22/04/24,"1,295",17.2,87.1 %,2.0
Callao,2024 - I,23/04/24,"2,272",9.5,56.8 %,3.4
Callao,2024 - I,24/04/24,"3,274",12.1,47.1 %,3.0
Callao,2024 - I,25/04/24,"1,817",13.6,56.1 %,1.7
Callao,2024 - I,26/04/24,"2,890",14.9,85.0 %,7.2
Callao,2024 - I,27/04/24,"1,001",12.4,82.9 %,8.9
Callao,2024 - I,28/04/24,"1,820",14.2,39.6 %,2.8
Callao,2024 - I,29/04/24,"3,497",20.6,38.7 %,1.8
Callao,2024 - I,30/04/24,"1,835",16.6,47.7 %,7.7
Callao,2024 - I,1/05/24,"3,585",15.1,40.7 %,1.6
Callao,2024 - I,2/05/24,"3,671",17.7,36.0 %,0.9
Callao,2024 - I,3/05/24,"4,315",22.7,31.8 %,1.1
Callao,2024 - I,4/05/24,"1,112",18.6,49.4 %,1.4
Callao,2024 - I,5/05/24,556,17.1,80.2 %,1.6
Callao,2024 - I,6/05/24,"2,429",14.9,67.9 %,1.5
Callao,2024 - I,7/05/24,"4,125",15.3,55.7 %,2.0
Callao,2024 - I,8/05/24,"2,357",13.7,48.6 %,4.1
Callao,2024 - I,9/05/24,"3,033",17.7,51.9 %,1.7
Callao,2024 - I,10/05/24,"2,081",13.9,36.3 %,0.6
Callao,2024 - I,11/05/24,"2,202",14.5,43.5 %,1.3
Callao,2024 - I,12/05/24,"3,248",17.5,67.9 %,8.2
Callao,2024 - I,13/05/24,"1,934",12.2,55.9 %,8.0
Callao,2024 - I,14/05/24,"1,410",12.0,62.1 %,5.5
Callao,2024 - I,15/05/24,837,13.0,31.0 %,3.9
Callao,2024 - I,17/05/24,542,17.6,88.0 %,0.6
Callao,2024 - I,18/05/24,91,7.7,43.0 %,0.4
Callao,2024 - I,25/05/24,580,11.0,30.0 %,1.2
Callao,2024 - I,26/05/24,452,13.4,68.6 %,19.7
Callao,2024 - I,30/05/24,"1,250",13.1,67.0 %,3.3
Callao,2024 - I,31/05/24,884,12.6,61.3 %,0.9
Callao,2024 - I,1/06/24,"2,171",13.1,50.4 %,1.2
Callao,2024 - I,2/06/24,"2,521",13.0,18.7 %,1.0
Callao,2024 - I,3/06/24,"1,430",13.5,32.8 %,1.1
Callao,2024 - II,1/11/24,"3,204",13.0,3.2 %,3.2
Callao,2024 - II,2/11/24,"2,858",14.9,3.1 %,1.3
Callao,2024 - II,3/11/24,"1,415",17.5,0.0 %,1.3
Callao,2024 - II,4/11/24,372,12.8,0.4 %,0.6
Callao,2024 - II,5/11/24,"1,972",16.8,18.3 %,3.3
Callao,2024 - II,6/11/24,"1,215",16.4,19.7 %,1.4
Callao,2024 - II,7/11/24,"1,154",19.1,44.2 %,4.0
Callao,2024 - II,8/11/24,"2,521",12.4,24.1 %,4.8
Callao,2024 - II,9/11/24,"1,917",14.4,5.7 %,11.8
Callao,2024 - II,10/11/24,"2,069",13.8,26.1 %,4.0
Callao,2024 - II,11/11/24,678,20.8,4.9 %,0.1
Callao,2024 - II,14/11/24,"2,122",15.9,3.6 %,0.6
Callao,2024 - II,15/11/24,"2,762",18.4,2.5 %,2.6
Callao,2024 - II,16/11/24,"2,717",14.1,21.8 %,3.4
Callao,2024 - II,17/11/24,"1,199",17.4,22.7 %,2.5
Callao,2024 - II,18/11/24,"2,703",13.7,11.9 %,3.9
Callao,2024 - II,19/11/24,"3,249",14.9,17.0 %,4.7
Callao,2024 - II,20/11/24,"1,009",8.9,33.0 %,4.3
Callao,2024 - II,21/11/24,"2,612",17.3,71.9 %,3.2
Callao,2024 - II,22/11/24,641,18.5,31.5 %,4.0
Callao,2024 - II,23/11/24,515,16.7,49.5 %,4.3
Callao,2024 - II,25/11/24,"1,837",16.4,23.9 %,4.5
Callao,2024 - II,26/11/24,528,16.0,24.6 %,5.2
Callao,2024 - II,27/11/24,"1,509",12.4,16.3 %,3.4
Callao,2024 - II,28/11/24,"2,144",14.8,25.6 %,3.4
Callao,2024 - II,29/11/24,592,13.0,41.4 %,4.6
Callao,2024 - II,30/11/24,"1,218",12.9,11.6 %,1.7
Callao,2024 - II,1/12/24,"1,651",12.7,43.2 %,6.3
Callao,2024 - II,2/12/24,"1,204",18.3,39.1 %,5.2
Callao,2024 - II,3/12/24,388,23.2,31.2 %,5.9
Callao,2024 - II,5/12/24,246,12.9,48.8 %,2.9
Callao,2024 - II,6/12/24,642,9.9,24.5 %,1.1
Callao,2024 - II,7/12/24,673,6.1,65.8 %,1.0
Callao,2024 - II,8/12/24,"1,296",11.2,8.8 %,1.3
Callao,2024 - II,9/12/24,"1,128",9.0,9.1 %,1.6
Callao,2024 - II,10/12/24,978,11.2,67.5 %,5.2
Callao,2024 - II,11/12/24,"1,081",11.9,11.4 %,3.4
Callao,2024 - II,12/12/24,"2,261",12.9,44.9 %,0.7
Callao,2024 - II,16/12/24,"2,407",12.0,11.3 %,2.1
Callao,2024 - II,17/12/24,"3,275",10.3,15.4 %,0.9
Callao,2024 - II,18/12/24,"2,976",13.2,11.8 %,1.2
Callao,2024 - II,19/12/24,"1,967",17.3,19.1 %,3.6
Callao,2024 - II,20/12/24,"2,820",15.7,20.4 %,1.2
Callao,2024 - II,21/12/24,"1,947",21.3,27.1 %,3.0
Callao,2024 - II,22/12/24,879,16.4,8.5 %,13.0
Callao,2024 - II,23/12/24,"1,905",17.3,3.4 %,4.4
Callao,2024 - II,27/12/24,899,11.2,1.4 %,6.2
Callao,2024 - II,30/12/24,"1,067",16.8,5.8 %,8.6
Callao,2024 - II,31/12/24,"2,059",25.6,6.5 %,10.2
Callao,2024 - II,1/01/25,"1,578",27.1,2.5 %,9.2
Callao,2024 - II,2/01/25,"2,025",14.2,27.8 %,7.9
Callao,2024 - II,3/01/25,"2,703",18.5,32.0 %,2.1
Callao,2024 - II,4/01/25,"1,702",15.2,3.1 %,0.1
Callao,2024 - II,5/01/25,496,18.6,4.3 %,6.4
Callao,2024 - II,18/01/25,"2,184",10.5,14.6 %,2.8
Callao,2024 - II,19/01/25,"1,381",28.6,4.6 %,5.0
Callao,2024 - II,20/01/25,"2,896",14.3,47.2 %,1.8
P. Sur,2019 - II,,"1,058",14.2,80.5 %,2.2
P. Sur,2020 - II,12/11/20,789,14.2,16.0 %,5.4
P. Sur,2020 - II,13/11/20,"2,282",17.7,16.2 %,0.1
P. Sur,2020 - II,14/11/20,"1,497",13.9,12.8 %,0.2
P. Sur,2020 - II,15/11/20,"1,579",18.2,12.6 %,0.0
P. Sur,2020 - II,16/11/20,"2,086",25.9,35.9 %,4.4
P. Sur,2020 - II,17/11/20,"1,159",22.8,7.2 %,1.5
P. Sur,2020 - II,19/11/20,794,15.5,13.0 %,3.3
P. Sur,2020 - II,20/11/20,"1,068",12.8,19.4 %,1.9
P. Sur,2020 - II,21/11/20,512,14.5,15.9 %,4.7
P. Sur,2020 - II,22/11/20,"1,561",21.1,9.4 %,0.2
P. Sur,2020 - II,23/11/20,709,21.7,23.1 %,8.2
P. Sur,2020 - II,25/11/20,967,15.6,14.3 %,2.5
P. Sur,2020 - II,26/11/20,493,11.4,10.7 %,12.3
P. Sur,2020 - II,27/11/20,"1,862",20.3,21.6 %,5.3
P. Sur,2020 - II,28/11/20,"1,096",14.2,4.7 %,0.0
P. Sur,2020 - II,29/11/20,169,25.8,0.0 %,0.0
P. Sur,2020 - II,30/11/20,225,14.8,9.6 %,0.0
P. Sur,2020 - II,1/12/20,618,19.6,12.0 %,0.0
P. Sur,2020 - II,2/12/20,52,12.2,0.0 %,0.0
P. Sur,2020 - II,3/12/20,"1,776",16.5,7.8 %,0.9
P. Sur,2020 - II,4/12/20,116,11.6,12.2 %,1.2
P. Sur,2020 - II,5/12/20,274,11.8,7.6 %,2.1
P. Sur,2020 - II,6/12/20,694,16.3,16.3 %,1.7
P. Sur,2020 - II,11/12/20,"1,047",16.1,13.7 %,8.9
P. Sur,2020 - II,12/12/20,463,14.5,23.5 %,7.0
P. Sur,2020 - II,13/12/20,562,13.5,19.4 %,6.6
P. Sur,2020 - II,14/12/20,436,12.9,30.6 %,16.8
P. Sur,2021 - I,26/04/21,876,12.8,55.5 %,0.0
P. Sur,2021 - I,27/04/21,"2,465",18.0,22.9 %,0.0
P. Sur,2021 - I,28/04/21,"2,395",14.5,14.3 %,1.3
P. Sur,2021 - I,29/04/21,"2,217",15.5,18.6 %,0.0
P. Sur,2021 - I,30/04/21,"1,627",15.2,56.7 %,1.4
P. Sur,2021 - I,1/05/21,"1,707",16.3,68.2 %,0.0
P. Sur,2021 - I,2/05/21,"1,565",14.4,31.1 %,0.0
P. Sur,2021 - I,3/05/21,"2,033",20.8,38.3 %,1.1
P. Sur,2021 - I,5/05/21,"1,081",26.1,72.0 %,2.7
P. Sur,2021 - I,6/05/21,771,26.8,42.9 %,0.0
P. Sur,2021 - I,7/05/21,"1,487",16.0,27.1 %,0.0
P. Sur,2021 - I,9/05/21,"1,689",20.1,52.4 %,0.0
P. Sur,2021 - I,10/05/21,747,11.8,75.0 %,9.6
P. Sur,2021 - I,12/05/21,"1,106",23.5,18.2 %,0.0
P. Sur,2021 - I,13/05/21,700,15.3,21.7 %,0.0
P. Sur,2021 - I,14/05/21,"1,402",21.1,21.8 %,0.0
P. Sur,2021 - I,16/05/21,680,18.9,28.8 %,0.0
P. Sur,2021 - I,27/05/21,221,10.7,6.5 %,0.0
P. Sur,2021 - I,5/06/21,969,27.4,17.2 %,0.0
P. Sur,2021 - I,6/06/21,759,17.3,17.2 %,0.0
P. Sur,2021 - I,7/06/21,838,19.3,21.5 %,0.0
P. Sur,2021 - I,8/06/21,"1,719",19.3,23.1 %,0.0
P. Sur,2021 - I,9/06/21,"2,194",27.5,22.3 %,0.0
P. Sur,2021 - I,14/06/21,517,10.6,44.4 %,0.0
P. Sur,2021 - II,15/11/21,"2,418",15.0,26.3 %,2.4
P. Sur,2021 - II,16/11/21,"1,856",16.7,10.9 %,0.0
P. Sur,2021 - II,17/11/21,"1,642",13.4,25.5 %,0.0
P. Sur,2021 - II,18/11/21,"2,553",12.9,10.3 %,1.2
P. Sur,2021 - II,19/11/21,486,14.8,6.5 %,0.0
P. Sur,2021 - II,20/11/21,"1,165",15.3,64.5 %,1.7
P. Sur,2021 - II,21/11/21,"2,149",18.2,44.4 %,0.4
P. Sur,2021 - II,29/11/21,"1,134",24.1,5.5 %,2.1
P. Sur,2021 - II,30/11/21,640,19.7,3.6 %,0.0
P. Sur,2021 - II,6/12/21,"2,388",26.0,4.1 %,7.0
P. Sur,2021 - II,7/12/21,979,22.6,5.8 %,8.6
P. Sur,2021 - II,8/12/21,"2,448",29.5,27.4 %,2.4
P. Sur,2021 - II,9/12/21,"1,176",16.2,45.3 %,1.9
P. Sur,2021 - II,10/12/21,"2,226",19.7,46.6 %,0.1
P. Sur,2021 - II,11/12/21,"1,718",12.9,45.1 %,0.0
P. Sur,2021 - II,12/12/21,"1,683",14.9,55.9 %,0.3
P. Sur,2021 - II,13/12/21,"1,418",22.7,60.8 %,0.2
P. Sur,2021 - II,14/12/21,"2,413",16.4,5.3 %,1.3
P. Sur,2021 - II,15/12/21,"1,439",13.5,22.6 %,1.8
P. Sur,2021 - II,16/12/21,"1,709",24.6,32.0 %,2.3
P. Sur,2021 - II,17/12/21,"1,022",15.8,12.0 %,0.0
P. Sur,2021 - II,18/12/21,"2,177",14.7,17.1 %,1.1
P. Sur,2021 - II,19/12/21,"1,925",14.5,11.8 %,2.0
P. Sur,2021 - II,20/12/21,"1,056",20.5,25.9 %,0.0
P. Sur,2021 - II,21/12/21,"1,183",25.9,35.6 %,0.5
P. Sur,2021 - II,22/12/21,"1,396",11.2,18.9 %,1.4
P. Sur,2021 - II,23/12/21,"2,287",21.1,30.0 %,0.3
P. Sur,2021 - II,25/12/21,"2,030",16.3,24.5 %,1.2
P. Sur,2021 - II,26/12/21,753,13.1,10.5 %,0.4
P. Sur,2021 - II,27/12/21,458,25.4,38.1 %,1.7
P. Sur,2022 - I,4/05/22,39,5.5,8.9 %,0.0
P. Sur,2022 - I,5/05/22,"1,766",17.0,28.9 %,0.0
P. Sur,2022 - I,6/05/22,"2,204",16.5,21.5 %,0.4
P. Sur,2022 - I,7/05/22,"2,638",16.2,7.6 %,0.4
P. Sur,2022 - I,8/05/22,277,13.9,0.1 %,0.0
P. Sur,2022 - I,10/05/22,"1,816",9.2,28.6 %,0.0
P. Sur,2022 - I,11/05/22,"2,732",14.6,3.2 %,0.2
P. Sur,2022 - I,12/05/22,"1,085",14.1,6.0 %,0.0
P. Sur,2022 - I,13/05/22,"1,580",27.9,12.2 %,2.9
P. Sur,2022 - I,14/05/22,"2,444",18.4,17.9 %,0.0
P. Sur,2022 - I,15/05/22,"1,320",18.8,16.6 %,0.4
P. Sur,2022 - I,16/05/22,484,12.8,15.2 %,0.0
P. Sur,2022 - I,17/05/22,"1,960",22.8,28.7 %,0.4
P. Sur,2022 - I,18/05/22,"1,703",16.6,12.9 %,0.0
P. Sur,2022 - I,19/05/22,"2,352",21.0,7.0 %,0.0
P. Sur,2022 - I,20/05/22,218,9.5,3.6 %,0.4
P. Sur,2022 - I,21/05/22,808,10.9,4.2 %,2.5
P. Sur,2022 - I,22/05/22,328,6.5,6.0 %,0.1
P. Sur,2022 - I,23/05/22,939,15.4,6.1 %,0.0
P. Sur,2022 - I,24/05/22,335,18.5,4.4 %,0.0
P. Sur,2022 - I,25/05/22,"1,433",13.0,9.8 %,0.0
P. Sur,2022 - I,26/05/22,"2,073",15.7,5.1 %,0.0
P. Sur,2022 - I,27/05/22,399,15.1,11.0 %,0.0
P. Sur,2022 - I,28/05/22,"2,316",16.2,15.0 %,0.0
P. Sur,2022 - I,29/05/22,"1,482",16.5,21.5 %,0.1
P. Sur,2022 - I,30/05/22,"1,113",17.5,49.5 %,0.0
P. Sur,2022 - I,31/05/22,656,12.8,25.0 %,0.0
P. Sur,2022 - I,1/06/22,592,13.3,14.7 %,0.1
P. Sur,2022 - I,2/06/22,329,16.9,55.2 %,0.0
P. Sur,2022 - I,7/06/22,"1,059",11.9,43.9 %,0.0
P. Sur,2022 - I,8/06/22,"1,774",12.7,57.2 %,0.8
P. Sur,2022 - II,23/11/22,"1,439",17.7,18.7 %,0.0
P. Sur,2022 - II,25/11/22,"1,262",11.8,11.5 %,0.0
P. Sur,2022 - II,26/11/22,"1,098",10.7,1.4 %,0.1
P. Sur,2022 - II,27/11/22,781,9.8,22.0 %,0.1
P. Sur,2022 - II,30/11/22,891,15.0,4.9 %,0.9
P. Sur,2022 - II,7/12/22,93,8.8,50.4 %,8.2
P. Sur,2022 - II,8/12/22,"1,522",10.9,6.3 %,6.0
P. Sur,2022 - II,9/12/22,68,6.9,8.2 %,0.0
P. Sur,2022 - II,12/12/22,"1,092",12.5,11.7 %,1.8
P. Sur,2022 - II,15/12/22,181,10.0,18.0 %,4.1
P. Sur,2022 - II,16/12/22,320,10.8,20.1 %,5.4
P. Sur,2022 - II,17/12/22,326,10.0,6.9 %,1.3
P. Sur,2022 - II,18/12/22,"1,027",8.2,30.5 %,0.3
P. Sur,2022 - II,19/12/22,113,11.0,15.9 %,0.0
P. Sur,2022 - II,20/12/22,413,6.7,28.8 %,0.0
P. Sur,2022 - II,2/01/23,"1,046",13.2,41.7 %,0.0
P. Sur,2022 - II,4/01/23,341,7.7,9.7 %,0.0
P. Sur,2022 - II,5/01/23,192,9.4,4.0 %,0.0
P. Sur,2022 - II,6/01/23,"2,040",16.8,22.9 %,0.0
P. Sur,2022 - II,7/01/23,"2,331",12.7,21.3 %,0.0
P. Sur,2022 - II,8/01/23,"1,978",13.1,60.4 %,5.9
P. Sur,2022 - II,9/01/23,"2,555",13.5,56.6 %,1.4
P. Sur,2022 - II,11/01/23,638,16.6,45.9 %,3.8
P. Sur,2022 - II,12/01/23,270,9.9,54.5 %,1.3
P. Sur,2022 - II,13/01/23,409,9.7,59.8 %,0.0
P. Sur,2022 - II,14/01/23,471,16.4,18.5 %,4.3
P. Sur,2022 - II,15/01/23,224,12.3,76.3 %,3.0
P. Sur,2022 - II,16/01/23,325,11.4,41.3 %,0.6
P. Sur,2023 - I,,153,NaN,,0.0
P. Sur,2023 - II,2/11/23,630,19.4,7.5 %,0.0
P. Sur,2023 - II,4/11/23,"1,007",30.4,18.9 %,0.0
P. Sur,2023 - II,9/11/23,"1,067",35.9,13.5 %,0.0
P. Sur,2023 - II,16/11/23,280,8.2,92.2 %,0.0
P. Sur,2023 - II,22/11/23,647,8.5,61.4 %,0.0
P. Sur,2023 - II,28/11/23,"1,622",16.6,74.2 %,0.0
P. Sur,2023 - II,29/11/23,391,9.1,87.6 %,0.0
P. Sur,2023 - II,30/11/23,"1,327",15.6,86.1 %,2.9
P. Sur,2023 - II,5/12/23,"2,176",14.4,66.7 %,0.0
P. Sur,2023 - II,11/12/23,676,12.8,56.9 %,8.7
P. Sur,2023 - II,12/12/23,781,12.6,27.7 %,0.1
P. Sur,2023 - II,16/12/23,"1,140",7.9,58.0 %,0.0
P. Sur,2023 - II,17/12/23,"1,819",13.0,66.1 %,0.0
P. Sur,2023 - II,18/12/23,359,12.5,82.5 %,0.3
P. Sur,2023 - II,29/12/23,598,10.1,62.5 %,0.0
P. Sur,2023 - II,30/12/23,"2,153",14.2,83.4 %,0.2
P. Sur,2023 - II,31/12/23,639,11.9,74.5 %,0.6
P. Sur,2023 - II,4/01/24,"1,480",13.6,71.9 %,1.1
P. Sur,2023 - II,9/01/24,754,20.3,46.9 %,0.1
P. Sur,2023 - II,10/01/24,919,18.0,83.7 %,0.0
P. Sur,2023 - II,11/01/24,598,12.1,64.2 %,0.0
P. Sur,2024 - I,18/04/24,535,18.6,91.1 %,0.0
P. Sur,2024 - I,19/04/24,743,16.7,83.4 %,1.7
P. Sur,2024 - I,20/04/24,549,12.9,61.2 %,4.5
P. Sur,2024 - I,21/04/24,676,13.0,51.9 %,0.3
P. Sur,2024 - I,22/04/24,117,14.3,87.7 %,8.7
P. Sur,2024 - I,26/04/24,"1,296",11.4,94.5 %,2.5
P. Sur,2024 - I,27/04/24,961,10.5,86.9 %,6.0
P. Sur,2024 - I,28/04/24,"1,553",11.7,14.6 %,0.1
P. Sur,2024 - I,29/04/24,"1,935",14.8,35.0 %,1.0
P. Sur,2024 - I,30/04/24,"1,777",14.4,29.1 %,2.1
P. Sur,2024 - I,1/05/24,"2,093",13.8,24.7 %,0.9
P. Sur,2024 - I,2/05/24,"1,468",16.1,40.5 %,1.6
P. Sur,2024 - I,3/05/24,"1,725",16.0,28.7 %,1.1
P. Sur,2024 - I,4/05/24,"1,874",21.1,79.5 %,3.3
P. Sur,2024 - I,5/05/24,446,19.5,88.0 %,3.7
P. Sur,2024 - I,7/05/24,"1,770",15.3,76.4 %,4.8
P. Sur,2024 - I,8/05/24,"1,610",14.4,44.6 %,1.0
P. Sur,2024 - I,9/05/24,"1,768",12.5,76.3 %,0.9
P. Sur,2024 - I,10/05/24,"1,129",10.3,55.3 %,0.4
P. Sur,2024 - I,11/05/24,217,9.6,94.5 %,0.7
P. Sur,2024 - I,16/05/24,576,8.8,87.4 %,11.1
P. Sur,2024 - I,17/05/24,"1,908",10.5,83.3 %,0.8
P. Sur,2024 - II,1/11/24,749,10.2,46.5 %,0.5
P. Sur,2024 - II,2/11/24,"1,754",10.7,92.7 %,3.8
P. Sur,2024 - II,3/11/24,"1,179",12.2,48.7 %,2.4
P. Sur,2024 - II,4/11/24,"1,718",16.0,36.4 %,2.6
P. Sur,2024 - II,12/11/24,482,13.1,85.7 %,0.9
P. Sur,2024 - II,13/11/24,"1,078",22.6,12.1 %,0.7
P. Sur,2024 - II,17/11/24,701,34.7,35.1 %,2.3
P. Sur,2024 - II,20/11/24,"1,430",11.2,61.0 %,1.5
P. Sur,2024 - II,21/11/24,"1,125",14.6,74.4 %,3.8
P. Sur,2024 - II,22/11/24,"1,888",12.1,54.8 %,1.8
P. Sur,2024 - II,23/11/24,981,10.1,33.3 %,0.7
P. Sur,2024 - II,24/11/24,"1,664",12.1,37.4 %,3.7
P. Sur,2024 - II,25/11/24,"1,204",14.7,35.0 %,2.6
P. Sur,2024 - II,27/11/24,"2,684",11.8,22.2 %,0.4
P. Sur,2024 - II,28/11/24,"1,686",12.8,44.8 %,2.5
P. Sur,2024 - II,29/11/24,"1,706",14.8,56.3 %,4.9
P. Sur,2024 - II,30/11/24,864,13.2,21.0 %,2.7
P. Sur,2024 - II,1/12/24,"2,135",20.4,36.1 %,1.3
P. Sur,2024 - II,2/12/24,"2,178",14.0,56.3 %,3.1
P. Sur,2024 - II,3/12/24,"1,320",12.0,16.0 %,1.8
P. Sur,2024 - II,4/12/24,"1,519",18.9,39.3 %,0.7
P. Sur,2024 - II,5/12/24,678,8.6,41.7 %,4.3
P. Sur,2024 - II,6/12/24,504,11.5,33.1 %,1.8
P. Sur,2024 - II,13/12/24,"1,444",16.6,64.2 %,8.1
P. Sur,2024 - II,2/01/25,698,14.5,23.7 %,3.6
P. Sur,2024 - II,3/01/25,"1,268",10.6,38.7 %,0.3
P. Sur,2024 - II,4/01/25,"2,020",9.1,17.8 %,0.6
P. Sur,2024 - II,19/01/25,"1,986",13.4,59.9 %,5.2
P. Sur,2024 - II,20/01/25,"2,140",13.5,55.0 %,0.9
P. Sur,2024 - II,21/01/25,"1,753",22.1,33.1 %,0.8
P. Sur,2024 - II,22/01/25,208,14.4,52.4 %,0.2
